"","AD","FD","Pri.NAV.scaled","Pri.Com.scaled","w1","sum.w1","w2","sum.w2","AMT","Yield1.US","Yield10.US","Yield1.EU","Yield10.EU","Y.US.EU.Date","HYspread","HYspread.Date","MSCI.Return","ES50.Return","SP500.Return","NASDAQ.Return","Comm.Return","VTM.Return","WRA.Return","RE.US.com.Return","PuPri.NAV.scaled","PuPri.Com.scaled","PuPri.wc.scaled","Pri.wc.scaled"
"1130",2006-09-30,2007-10-01,1.37931434814672,1.36149560172548,"0.2-3.2-1.2-1.2-0.3-0.5-3",6.13296410938168,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-BO-VC-BO-BO-FOF",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.22462492861089,1.22132516075511,1.22132516075511,1.36149560172548
"1131",2006-09-30,2007-10-01,0.972332528962657,1.04377790468449,"0.5-2.4-6.3-2.6-2.8-0.9-0.5",6.1928041097377,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"RE-VC-VC-BO-MEZZ-MEZZ-BO",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.14925792505829,1.16248855019196,1.14925792505829,0.972332528962657
"1132",2006-09-30,2007-10-01,NA,1.19224740644265,"0.2-2.3-1.6-2.9-Inf-1.3-0.2",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-VC-BO-VC-NatRes-BO",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,NA,1.1899829023694,1.1899829023694,1.19224740644265
"1133",2006-09-30,2007-10-01,1.03211721005007,1.04051518889638,"0.1-2.9-3.1-3.3-0.5-1.2-0.3",7.77206195162985,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-SEC-VC-BO-VC-VC",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.1603291622967,1.16188434356453,1.1603291622967,1.03211721005007
"1134",2006-09-30,2007-10-01,1.12885679195077,1.29374489493849,"0.2-5.9-1.4-3.3-1.8-0.5-1",6.19571881390149,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"NatRes-DD-BO-SEC-RE-DD-BO",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.17824389968572,1.20877873357233,1.17824389968572,1.12885679195077
"1135",2006-09-30,2007-10-01,1.11436862622342,1.20036961453016,"0.1-1.7-1.8-2.6-0.4-2.7-0.2",7.89549187130431,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-FOF-VC-MEZZ-Infrastructure-VC-DD",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.17556090603251,1.1914870149782,1.17556090603251,1.11436862622342
"1136",2006-09-30,2007-10-01,1.87702625281603,1.33399327826898,"0.2-1.6-5.3-10.5-0.6-3.2-1",7.77250005297306,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"RE-BO-VC-RE-BO-FOF-FOF",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.31679379984595,1.2162321378928,1.2162321378928,1.33399327826898
"1137",2006-09-30,2007-10-01,1.25692642265867,1.30694177872378,"0.1-3.5-21.3-3.5-9-2.1-0.4",11.7222707566399,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-DD-FOF-VC-FOF-VC",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.20196049796496,1.21122260093998,1.20196049796496,1.25692642265867
"1138",2006-09-30,2007-10-01,1.1609870780074,1.14104624382355,"1-4.9-1.4-5.2-1-0.5-1.1",4.36282342768945,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"FOF-VC-FOF-DD-BO-VC-FOF",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.18419395265917,1.18050120558809,1.18050120558809,1.14104624382355
"1139",2006-09-30,2007-10-01,1.20252835687321,1.13651725592218,"1-3.2-1.3-0.8-0.9-0.4-0.5",3.36345705367931,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"FOF-VC-BO-NatRes-VC-VC-VC",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.19188678207876,1.17966250412487,1.17966250412487,1.13651725592218
"1140",2006-09-30,2007-10-01,1.11242940184418,1.11065987849723,"0.2-1.7-0.9-3.2-0.7-1.2-0.6",4.45839961345846,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"MEZZ-BO-VC-VC-VC-VC-RE",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.17520179040672,1.17487410089803,1.17487410089803,1.11065987849723
"1141",2006-09-30,2007-10-01,1.16761751364641,1.20594748732062,"0.3-2.2-1.9-1.7-0.6-3.8-0.6",5.52156461618909,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-VC-BO-VC-Infrastructure-VC",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.18542181111084,1.19251995438384,1.18542181111084,1.16761751364641
"1142",2006-09-30,2007-10-01,1.02448030332987,1.06803749816078,"0.1-0.9-1.1-1.7-0.5-0.4-1.3",4.90568621641996,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-NatRes-FOF-BO-BO-BO-BO",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.15891492031148,1.16698106750239,1.15891492031148,1.02448030332987
"1143",2006-09-30,2007-10-01,1.55683330805389,1.53408683775925,"0.3-3.1-3-2.7-1.6-1.2-0.3",6.28353696786106,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-VC-BO-BO-FOF-VC",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.25749881007519,1.25328650076136,1.25328650076136,1.53408683775925
"1144",2006-09-30,2007-10-01,0.745795129625906,1.09319492990794,"0.1-1.8-23.2-1.9-0.3-0.7-0.5",8.93017285156544,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"RE-VC-BO-VC-BO-VC-BO",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.10730655481074,1.17163985115927,1.10730655481074,0.745795129625906
"1145",2006-09-30,2007-10-01,1.04607709524403,1.17625069543374,"0.2-5.9-0.9-3.1-0.5-0.8-0.1",7.8400287153629,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-VC-VC-MEZZ-Infrastructure-DD",4.91,4.64,4.1266891,4.0465473,"2006-09-30",3.44,"2006-09-30",1.18946824235275,1.12368537804437,1.14290528684338,1.19663418954827,1.25954198473282,1.05161317626587,1.09552303095591,1.13957403975934,1.16291432622151,1.18702054847886,1.16291432622151,1.04607709524403
"1146",2006-12-31,2008-01-01,1.25948230021145,1.22793148955278,"0.1-3.7-1.4-1.3-1.1-0.4-0.3",6.42532812973734,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-VC-NatRes-BO-BO-NatRes",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.10584141949774,1.09999867678318,1.09999867678318,1.22793148955278
"1147",2006-12-31,2008-01-01,1.04310945982171,1.06796174793114,"0.7-2.7-1.8-6.8-2.2-0.9-0.2",6.35789178248939,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"FOF-VC-VC-FOF-VC-VC-BO",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.06577237498113,1.07037465055695,1.06577237498113,1.04310945982171
"1148",2006-12-31,2008-01-01,1.3385019106462,1.1613059583528,"0.1-4-1-2.9-1.4-0.5-0.3",6.98718241261346,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-FOF-MEZZ-BO-DD-RE-BO",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.12047468068936,1.08766061544985,1.08766061544985,1.1613059583528
"1149",2006-12-31,2008-01-01,1.17313936107942,1.14657949309048,"0.5-3.3-6-1.9-0.3-0.6-0.6",6.54630705629075,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"FOF-VC-VC-VC-BO-BO-FOF",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.08985198632515,1.08493349225312,1.08493349225312,1.14657949309048
"1150",2006-12-31,2008-01-01,1.0111566049687,1.11214956669723,"0.2-3.7-2.6-1.2-0.7-0.6-0.3",6.12707710593633,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-VC-BO-BO-VC-VC",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.05985517963797,1.07855757995807,1.05985517963797,1.0111566049687
"1151",2006-12-31,2008-01-01,1.0791929399916,1.1037439118247,"0.2-3-1.6-2-0.6-0.8-0.2",6.21460809842219,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-VC-raus-VC-VC-SEC",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.07245450093851,1.0770009772039,1.07245450093851,1.0791929399916
"1152",2006-12-31,2008-01-01,1.24457195249504,1.10758553955709,"0.1-2.2-6-2.8-1.5-0.8-0.2",8.150467911624,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"RE-BO-VC-BO-BO-raus-RE",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.10308024399471,1.07771238974694,1.07771238974694,1.10758553955709
"1153",2006-12-31,2008-01-01,1.36499736900338,1.25683528246352,"0.1-1.9-1.2-6.9-44.9-0.8-0.2",10.6953012060601,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-BO-BO-VC-BO-BO-RE",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.12538124705181,1.10535123102591,1.10535123102591,1.25683528246352
"1154",2006-12-31,2008-01-01,1.06957371083933,1.08837965616759,"0.1-1.7-0.4-1.5-1-1-0.4",5.07125991591269,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-BO-BO-BO-NatRes-VC-BO",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.07067316220661,1.07415574467481,1.07067316220661,1.06957371083933
"1155",2006-12-31,2008-01-01,1.00987144075689,1.08190164497958,"0.1-1.6-1-7.6-0.8-3.8-0.1",8.66146668057266,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-VC-VC-FOF-Infrastructure-DD",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.05961718626542,1.07295611297332,1.05961718626542,1.00987144075689
"1156",2006-12-31,2008-01-01,1.01195613081362,1.18232719784759,"0.2-2.5-1.2-7-4.9-0.5-0.2",8.54578064826815,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-SEC-VC-RE-VC-DD-BO",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.06000323997963,1.09155343757851,1.06000323997963,1.01195613081362
"1157",2006-12-31,2008-01-01,1.13221194565446,1.13755188881592,"0.2-2.2-15.2-4-0.5-1.5-0.2",9.2135352628727,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"FOF-BO-MEZZ-FOF-BO-BO-MEZZ",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.08227283532052,1.08326171368376,1.08227283532052,1.13221194565446
"1158",2006-12-31,2008-01-01,1.10867555641134,1.30611904807929,"0.2-2-6.5-2-0.4-0.5-0.3",7.68094516721562,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-VC-NatRes-MEZZ-RE-VC",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.07791424471995,1.11447785428808,1.07791424471995,1.10867555641134
"1159",2006-12-31,2008-01-01,2.00710558752427,1.24685733268415,"0.1-16.4-2.2-2.5-0.5-1.1-0.2",9.20250979286099,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"RE-FOF-BO-VC-VC-MEZZ-raus",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.24429017640753,1.10350346254824,1.10350346254824,1.24685733268415
"1160",2006-12-31,2008-01-01,1.07262696712389,0.926892405185535,"0.4-12-2.4-1.6-5.6-2-0.2",8.77202143899694,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-RE-VC-RE-BO-VC-BO",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.07123858003708,1.04425069819665,1.04425069819665,0.926892405185535
"1161",2006-12-31,2008-01-01,1.11337534844021,1.08282423134106,"0.3-2.7-2-1.3-1-1.5-0.9",3.66356164612965,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-BO-BO-BO-BO-VC",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.07878457657714,1.07312696229952,1.07312696229952,1.08282423134106
"1162",2006-12-31,2008-01-01,1.45609260602261,1.46630145735252,"0.5-2.7-0.9-2.7-2.7-0.9-0.2",5.49306144334055,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-BO-BO-RE-BO-RE",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.1422507353887,1.14414126341276,1.1422507353887,1.45609260602261
"1163",2006-12-31,2008-01-01,1.20891190763177,1.25820020694861,"0.2-1.6-1.5-7-1.8-0.7-0.5",6.06842558824411,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"SEC-BO-VC-VC-RE-BO-FOF",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.09647653198299,1.10560399481944,1.09647653198299,1.20891190763177
"1164",2006-12-31,2008-01-01,1.00540503785566,1.1249512974879,"0.1-1.6-1.1-5.2-0.6-0.5-0.4",6.63682106383158,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-FOF-VC-VC-BO-VC-BO",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.05879007461704,1.08092827084524,1.05879007461704,1.00540503785566
"1165",2006-12-31,2008-01-01,0.952057295893435,1.10193152271728,"0.1-2.8-1-2.9-7.3-1.3-0.1",8.94973895278351,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-VC-VC-BO-BO-FOF",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.04891086314256,1.07666534959142,1.04891086314256,0.952057295893435
"1166",2006-12-31,2008-01-01,0.975654487931505,1.07195733388767,"0.2-1.2-1.3-3.3-0.2-1.6-0.2",6.93692565628192,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"MEZZ-RE-VC-VC-NatRes-FOF-BO",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.05328071351998,1.07111457388223,1.05328071351998,0.975654487931505
"1167",2006-12-31,2008-01-01,1.18699486067465,1.14800047629029,"0.1-1.8-1.3-1.2-0.2-0.7-0.4",6.2174611674046,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-BO-BO-BO-RE-VC",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.09241781958352,1.08519663729012,1.08519663729012,1.14800047629029
"1168",2006-12-31,2008-01-01,NA,1.09223474908125,"0.1-1.9-0.8-1.1-Inf-1.6-0.2",Inf,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"FOF-VC-BO-RE-BO-FOF-BO",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,NA,1.07486965076993,1.07486965076993,1.09223474908125
"1169",2006-12-31,2008-01-01,1.47681426872334,1.41874690958483,"0.1-2.1-1.5-2.8-0.7-0.6-0.7",5.7037824746562,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-VC-VC-BO-BO-FOF",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.14608808033328,1.135334865678,1.135334865678,1.41874690958483
"1170",2006-12-31,2008-01-01,1.46888399153761,1.40180470381451,"0.1-4.2-3.8-7.5-0.6-0.6-0.3",9.31319775741589,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-VC-VC-BO-BO-VC",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.14461951048407,1.13219742016498,1.13219742016498,1.40180470381451
"1171",2006-12-31,2008-01-01,1.06286552591755,1.11286878631592,"0.1-2.8-2.1-2.6-1-1.2-0.6",5.72280048049196,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-VC-SEC-BO-VC-RE",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.06943090573961,1.07869076877635,1.06943090573961,1.06286552591755
"1172",2006-12-31,2008-01-01,1.17657878686054,1.18135949341623,"0.1-1.9-1-3.2-0.3-0.6-2.5",6.7386789489382,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-BO-VC-BO-BO-FOF",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.09048891702535,1.09137423305418,1.09048891702535,1.17657878686054
"1173",2006-12-31,2008-01-01,1.19403676632872,1.24779333883351,"0.5-1.9-1.6-2.5-1.2-2.7-0.4",4.81315948953062,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-VC-VC-VC-VC-BO",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.09372187618613,1.10367679702035,1.09372187618613,1.19403676632872
"1174",2006-12-31,2008-01-01,1.47341142964268,1.37031868146457,"0.2-2.1-0.9-3.4-1.6-0.6-0.3",5.86531326178108,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-VC-VC-SEC-BO-VC-VC",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.14545792494797,1.12636667528536,1.12636667528536,1.37031868146457
"1175",2006-12-31,2008-01-01,1.07091536146502,1.13339026746065,"0.1-3.5-3.5-1.4-0.6-1-1",5.65540889037199,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-SEC-VC-RE-BO-VC-BO",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.07092161602618,1.08249104306241,1.07092161602618,1.07091536146502
"1176",2006-12-31,2008-01-01,1.7161996090121,1.64684575896027,"0.3-3.1-1.4-1.6-0.9-1.1-3.7",4.65085429679632,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"VC-BO-BO-VC-DD-VC-MEZZ",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.19041869890527,1.17757539334012,1.17757539334012,1.64684575896027
"1177",2006-12-31,2008-01-01,1.25375332661892,1.23777206081976,"0.2-1.4-0.8-2.5-0.3-0.5-0.2",6.59190232956366,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-BO-VC-Infrastructure-BO-BO-BO",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.10478049846209,1.10182100479558,1.10182100479558,1.23777206081976
"1178",2006-12-31,2008-01-01,1.1515103181797,1.14462094633046,"0.1-2.1-0.8-3.1-0.6-0.8-0.1",7.43562236860298,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"DD-BO-VC-BO-VC-VC-DD",5,4.71,4.3491441,4.2326583,"2006-12-31",2.89,"2006-12-31",1.07092303751736,1.06790875595276,1.03529573029014,1.09813664596273,1.38149556400507,1.06956181710565,1.09975634605308,1.15741725237852,1.08584660801038,1.08457079840867,1.08457079840867,1.14462094633046
"1179",2007-03-31,2008-03-31,1.25622023994334,1.22351531239614,"0.2-3.2-2.9-2.9-0.4-2.1-6.8",8.47716088501023,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-MEZZ-BO-FOF-FOF-FOF",4.9,4.65,4.5339525,4.4233638,"2007-03-31",2.85,"2007-03-31",0.949292686470565,0.867743115930763,0.930915054941181,0.940957886044591,1.39260969976905,1.0775034253229,1.12071656848346,1.05666725383125,1.00613112229886,1.00007465423456,1.00007465423456,1.22351531239614
"1180",2007-03-31,2008-03-31,1.09851278839778,1.24368036935616,"0.2-4.1-1.7-2.1-0.8-0.5-0.8",5.43242476512427,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"RE-BO-SEC-raus-VC-BO-Infrastructure",4.9,4.65,4.5339525,4.4233638,"2007-03-31",2.85,"2007-03-31",0.949292686470565,0.867743115930763,0.930915054941181,0.940957886044591,1.39260969976905,1.0775034253229,1.12071656848346,1.05666725383125,0.976926038679308,1.00380892404197,0.976926038679308,1.09851278839778
"1181",2007-03-31,2008-03-31,1.02404471288783,1.01233078100703,"0.2-2.9-4.9-6.7-0.5-1-1",6.85863856149998,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"FOF-RE-VC-FOF-MEZZ-RE-BO",4.9,4.65,4.5339525,4.4233638,"2007-03-31",2.85,"2007-03-31",0.949292686470565,0.867743115930763,0.930915054941181,0.940957886044591,1.39260969976905,1.0775034253229,1.12071656848346,1.05666725383125,0.963135654325615,0.960966407681021,0.960966407681021,1.01233078100703
"1182",2007-03-31,2008-03-31,1.22921843238567,1.06161814169925,"0.2-3-1.5-5.4-1.3-0.8-0.6",5.79624770232829,"1-2-0.5-1.5-1.2-1.5-1",2.37954613413017,"BO-VC-VC-FOF-VC-VC-BO",4.9,4.65,4.5339525,4.4233638,"2007-03-31",2.85,"2007-03-31",0.949292686470565,0.867743115930763,0.930915054941181,0.940957886044591,1.39260969976905,1.0775034253229,1.12071656848346,1.05666725383125,1.00113078756595,0.970093696698099,0.970093696698099,1.06161814169925
