"","Date","Fund.ID","NAV","NAV.date","NCF","CD","CC","Age.week","NAV.date.diff","delta.CC","delta.CD","delta.NCF","delta.NAV","delta.NAV.NCF","Return.NAV","Return.EVB","TVPI","RVPI","CD2CC","NAV2Com","Fuel.Level"
"1603",2011-12-31,"9529052",203660,"2011-12-31",-253167,0,253167,0,0,3761952,0,-3761952,3989730,227778,2.1184,1.0574,0.8044,0.8044,0,0.0204,0.995
"1604",2012-12-31,"9529052",4193390,"2012-12-31",-4015119,0,4015119,52,0,5017504,602451,-4415053,5718140,1303087,1.3107,1.1415,1.0444,1.0444,0,0.4193,1.0181
"1605",2013-12-31,"9529052",9911530,"2013-12-31",-8430172,602451,9032623,104,0,372771,1026129,653358,381540,1034898,1.1044,1.1006,1.164,1.0973,0.0667,0.9912,1.0892
"1606",2014-12-31,"9529052",10293070,"2014-12-31",-7776814,1628580,9405394,157,0,444607,151420,-293187,436930,143743,1.014,1.0134,1.2675,1.0944,0.1732,1.0293,1.0901
"1607",2015-12-31,"9529052",10730000,"2015-03-31",-8070001,1780000,9850001,209,39,NA,NA,NA,NA,NA,NA,NA,1.2701,1.0893,0.1807,1.073,1.0893
"1608",1999-12-31,"95616",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609",2000-12-31,"95616",4479460,"2000-12-31",-4699574,0,4699574,39,0,497720,273550,-224170,-1302290,-1526460,0.6592,0.6933,0.9532,0.9532,0,0.4479,0.977
"1610",2001-12-31,"95616",3177170,"2001-12-31",-4923744,273550,5197294,91,0,1102706,70934,-1031772,-1538550,-2570322,0.191,0.3994,0.6639,0.6113,0.0526,0.3177,0.7885
"1611",2002-12-31,"95616",1638620,"2002-12-31",-5955516,344484,6300000,144,0,350000,0,-350000,53510,-296490,0.8191,0.8509,0.3148,0.2601,0.0547,0.1639,0.5119
"1612",2003-12-31,"95616",1692130,"2003-12-31",-6305516,344484,6650000,196,0,1700000,-2,-1700002,1439800,-260202,0.8462,0.9233,0.3063,0.2545,0.0518,0.1692,0.4809
"1613",2004-12-31,"95616",3131930,"2004-12-31",-8005518,344482,8350000,248,0,1000000,108972,-891028,1487880,596852,1.1906,1.1444,0.4163,0.3751,0.0413,0.3132,0.4536
"1614",2005-12-31,"95616",4619810,"2005-12-31",-8896546,453454,9350000,300,0,0,720244,720244,574470,1294714,1.2803,1.2803,0.5426,0.4941,0.0485,0.462,0.5047
"1615",2006-12-31,"95616",5194280,"2006-12-31",-8176302,1173698,9350000,352,0,0,1780622,1780622,1186400,2967022,1.5712,1.5712,0.6811,0.5555,0.1255,0.5194,0.5648
"1616",2007-12-31,"95616",6380680,"2007-12-31",-6395680,2954320,9350000,404,0,100000,2946760,2846760,-3665170,-818410,0.8717,0.8737,0.9984,0.6824,0.316,0.6381,0.6891
"1617",2008-12-31,"95616",2715510,"2008-12-31",-3548920,5901080,9450000,457,0,0,708308,708308,100010,808318,1.2977,1.2977,0.9118,0.2874,0.6245,0.2716,0.2948
"1618",2009-12-31,"95616",2815520,"2009-12-31",-2840612,6609388,9450000,509,0,0,1433204,1433204,-1080040,353164,1.1254,1.1254,0.9973,0.2979,0.6994,0.2816,0.3053
"1619",2010-12-31,"95616",1735480,"2010-12-31",-1407408,8042592,9450000,561,0,0,172058,172058,321370,493428,1.2843,1.2843,1.0347,0.1836,0.8511,0.1735,0.1922
"1620",2011-12-31,"95616",2056850,"2011-12-31",-1235350,8214650,9450000,613,0,100000,1251094,1151094,-987520,163574,1.0795,1.0758,1.0869,0.2177,0.8693,0.2057,0.2258
"1621",2012-12-31,"95616",1069330,"2012-12-31",-84256,9465744,9550000,665,0,0,517386,517386,-503530,13856,1.013,1.013,1.1031,0.112,0.9912,0.1069,0.112
"1622",2013-12-31,"95616",565800,"2013-12-31",433130,9983130,9550000,718,0,0,126176,126176,-164330,-38154,0.9326,0.9326,1.1046,0.0592,1.0454,0.0566,0.0592
"1623",2014-12-31,"95616",401470,"2014-12-31",559306,10109306,9550000,770,0,0,45882,45882,-9820,36062,1.0898,1.0898,1.1006,0.042,1.0586,0.0401,0.042
"1624",2015-12-31,"95616",391650,"2015-03-31",605188,10155188,9550000,822,39,NA,NA,NA,NA,NA,NA,NA,1.1044,0.041,1.0634,0.0392,0.041
"1625",2001-12-31,"950921",NA,NA,NA,NA,NA,-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626",2002-12-31,"950921",1279440,"2002-09-30",-1279448,0,1279448,18,13,418106,0,-418106,-55080,-473186,0.6302,0.7213,1,1,0,0.1279,1
"1627",2003-12-31,"950921",1224360,"2003-09-30",-1697554,0,1697554,70,13,2202446,300000,-1902446,1875640,-26806,0.9781,0.9922,0.7212,0.7212,0,0.1224,0.9498
"1628",2004-12-31,"950921",3100000,"2004-12-31",-3600000,300000,3900000,122,0,1108000,141000,-967000,683000,-284000,0.9084,0.9325,0.8718,0.7949,0.0769,0.31,0.9151
"1629",2005-12-31,"950921",3783000,"2005-12-31",-4567000,441000,5008000,174,0,1545023,6000,-1539023,1472000,-67023,0.9823,0.9874,0.8435,0.7554,0.0881,0.3783,0.8701
"1630",2006-12-31,"950921",5255000,"2006-12-31",-6106023,447000,6553023,226,0,987977,399000,-588977,854000,265023,1.0504,1.0425,0.8701,0.8019,0.0682,0.5255,0.8623
"1631",2007-12-31,"950921",6109000,"2007-12-31",-6695000,846000,7541000,278,0,1135000,206000,-929000,-2785000,-3714000,0.392,0.4873,0.9223,0.8101,0.1122,0.6109,0.8481
"1632",2008-12-31,"950921",3324000,"2008-12-31",-7624000,1052000,8676000,331,0,366240,-380,-366620,214590,-152030,0.9543,0.9588,0.5044,0.3831,0.1213,0.3324,0.4323
"1633",2009-12-31,"950921",3538590,"2009-12-31",-7990620,1051620,9042240,383,0,0,100252,100252,-842910,-742658,0.7901,0.7901,0.5076,0.3913,0.1163,0.3539,0.4163
"1634",2010-12-31,"950921",2695680,"2010-09-30",-7890368,1151872,9042240,435,13,223338,281122,57784,5720590,5778374,3.1436,2.9796,0.4255,0.2981,0.1274,0.2696,0.3269
"1635",2011-12-31,"950921",8416270,"2011-12-31",-7832584,1432994,9265578,487,0,0,6943091,6943091,-950590,5992501,1.712,1.712,1.063,0.9083,0.1547,0.8416,0.9099
"1636",2012-12-31,"950921",7465680,"2012-12-31",-889493,8376085,9265578,539,0,34842,7068077,7033235,-5895420,1137815,1.1524,1.1517,1.7097,0.8057,0.904,0.7466,0.8091
"1637",2013-12-31,"950921",1570260,"2013-12-31",6143742,15444162,9300420,592,0,127871,28380,-99491,291350,191859,1.1222,1.113,1.8294,0.1688,1.6606,0.157,0.1801
"1638",2014-12-31,"950921",1861610,"2014-12-31",6044251,15472542,9428291,644,0,0,0,0,0,0,1,1,1.8385,0.1974,1.6411,0.1862,0.1974
"1639",2015-12-31,"950921",1861610,"2015-03-31",6044251,15472542,9428291,696,39,NA,NA,NA,NA,NA,NA,NA,1.8385,0.1974,1.6411,0.1862,0.1974
"1640",2009-12-31,"9541718",NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",2010-12-31,"9541718",247520,"2010-12-31",-247525,0,247525,0,0,46065,0,-46065,-2940,-49005,0.802,0.8331,1,1,0,0.0248,1
"1642",2011-12-31,"9541718",244580,"2011-09-30",-293590,0,293590,52,13,1686089,337296,-1348793,2386630,1037837,5.2433,1.5376,0.8331,0.8331,0,0.0245,0.9916
"1643",2012-12-31,"9541718",2631210,"2012-12-31",-1642383,337296,1979679,104,0,2072997,1774873,-298124,-14720,-312844,0.8811,0.9335,1.4995,1.3291,0.1704,0.2631,1.1113
"1644",2013-12-31,"9541718",2616490,"2013-12-31",-1940507,2112169,4052676,157,0,1799374,734109,-1065265,1559870,494605,1.189,1.112,1.1668,0.6456,0.5212,0.2616,0.7546
"1645",2014-12-31,"9541718",4176360,"2014-09-30",-3005772,2846278,5852050,209,13,0,0,0,0,0,1,1,1.2,0.7137,0.4864,0.4176,0.7137
"1646",2015-12-31,"9541718",4176360,"2014-09-30",-3005772,2846278,5852050,261,65,NA,NA,NA,NA,NA,NA,NA,1.2,0.7137,0.4864,0.4176,0.7137
"1647",2007-12-31,"9510942",NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",2008-12-31,"9510942",2873800,"2008-12-31",-2644000,173600,2817600,33,0,80200,155000,74800,-354400,-279600,0.9027,0.9053,1.0816,1.0199,0.0616,0.2874,1.0066
"1649",2009-12-31,"9510942",2519400,"2009-12-31",-2569200,328600,2897800,85,0,2765007,700116,-2064891,2797330,732439,1.2907,1.1386,0.9828,0.8694,0.1134,0.2519,0.9555
"1650",2010-12-31,"9510942",5316730,"2010-12-31",-4634091,1028716,5662807,137,0,1247500,1365019,117519,642880,760399,1.143,1.1158,1.1205,0.9389,0.1817,0.5317,0.9593
"1651",2011-12-31,"9510942",5959610,"2011-12-31",-4516572,2393735,6910307,189,0,1385260,1669350,284090,298620,582710,1.0978,1.0793,1.2088,0.8624,0.3464,0.596,0.8882
"1652",2012-12-31,"9510942",6258230,"2012-12-31",-4232482,4063085,8295567,241,0,139000,950632,811632,-273090,538542,1.0861,1.0842,1.2442,0.7544,0.4898,0.6258,0.7603
"1653",2013-12-31,"9510942",5985140,"2013-12-31",-3420850,5013717,8434567,294,0,65433,1871281,1805848,-842640,963208,1.1609,1.1592,1.304,0.7096,0.5944,0.5985,0.7118
"1654",2014-12-31,"9510942",5142500,"2014-12-31",-1615002,6884998,8500000,346,0,0,374000,374000,-1258000,-884000,0.8281,0.8281,1.415,0.605,0.81,0.5142,0.605
"1655",2015-12-31,"9510942",3884500,"2015-03-31",-1241002,7258998,8500000,398,39,NA,NA,NA,NA,NA,NA,NA,1.311,0.457,0.854,0.3884,0.457
"1656",2005-12-31,"956975",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657",2006-12-31,"956975",163330,"2006-12-31",-180000,0,180000,26,0,4106667,0,-4106667,3710000,-396667,-1.4286,0.9071,0.9074,0.9074,0,0.0163,0.9983
"1658",2007-12-31,"956975",3873330,"2007-12-31",-4286667,0,4286667,78,0,546667,0,-546667,-2716670,-3263337,0.1575,0.2617,0.9036,0.9036,0,0.3873,0.9585
"1659",2008-12-31,"956975",1156660,"2008-12-31",-4833334,0,4833334,131,0,1100000,0,-1100000,563330,-536670,0.536,0.7622,0.2393,0.2393,0,0.1157,0.6309
"1660",2009-12-31,"956975",1719990,"2009-12-31",-5933334,0,5933334,183,0,606666,210000,-396666,533340,136674,1.0795,1.0587,0.2899,0.2899,0,0.172,0.577
"1661",2010-12-31,"956975",2253330,"2010-12-31",-6330000,210000,6540000,235,0,1100000,0,-1100000,1290000,190000,1.0843,1.0567,0.3767,0.3445,0.0321,0.2253,0.5696
"1662",2011-12-31,"956975",3543330,"2011-12-31",-7430000,210000,7640000,287,0,1666667,0,-1666667,1833330,166663,1.047,1.032,0.4913,0.4638,0.0275,0.3543,0.5887
"1663",2012-12-31,"956975",5376660,"2012-12-31",-9096667,210000,9306667,339,0,310000,0,-310000,840000,530000,1.0986,1.0932,0.6003,0.5777,0.0226,0.5377,0.6054
"1664",2013-12-31,"956975",6216660,"2013-12-31",-9406667,210000,9616667,392,0,343333,0,-343333,363330,19997,1.0032,1.003,0.6683,0.6464,0.0218,0.6217,0.6586
"1665",2014-12-31,"956975",6579990,"2014-12-31",-9750000,210000,9960000,444,0,0,0,0,0,0,1,1,0.6817,0.6606,0.0211,0.658,0.6606
"1666",2015-12-31,"956975",6579990,"2014-12-31",-9750000,210000,9960000,496,52,NA,NA,NA,NA,NA,NA,NA,0.6817,0.6606,0.0211,0.658,0.6606
"1667",2005-06-30,"954780",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",2006-06-30,"954780",887060,"2006-06-30",-896120,0,896120,13,0,4618917,2741,-4616176,4834730,218554,1.2464,1.0397,0.9899,0.9899,0,0.0887,0.9991
"1669",2007-06-30,"954780",5721790,"2007-06-30",-5512296,2741,5515037,65,0,3716727,538350,-3178377,2727640,-450737,0.9212,0.9522,1.038,1.0375,5e-04,0.5722,1.0199
"1670",2008-06-30,"954780",8449430,"2008-06-30",-8690673,541091,9231764,117,0,281725,703963,422238,-3706450,-3284212,0.6113,0.6239,0.9739,0.9153,0.0586,0.8449,0.9247
"1671",2009-06-30,"954780",4742980,"2009-06-30",-8268435,1245054,9513489,170,0,377271,198839,-178432,738920,560488,1.1182,1.1095,0.6294,0.4986,0.1309,0.4743,0.5408
"1672",2010-06-30,"954780",5481900,"2010-06-30",-8446867,1443893,9890760,222,0,105136,183167,78031,969850,1047881,1.1912,1.1876,0.7002,0.5542,0.146,0.5482,0.5756
"1673",2011-06-30,"954780",6451750,"2011-06-30",-8368836,1627060,9995896,274,0,158626,620674,462048,-556370,-94322,0.9854,0.9857,0.8082,0.6454,0.1628,0.6452,0.6589
"1674",2012-06-30,"954780",5895380,"2012-06-30",-7906788,2247734,10154522,326,0,90483,1065148,974665,-991560,-16895,0.9971,0.9972,0.8019,0.5806,0.2214,0.5806,0.59
"1675",2013-06-30,"954780",4903820,"2013-06-30",-6932123,3312882,10245005,378,0,125723,355948,230225,262070,492295,1.1004,1.0979,0.802,0.4787,0.3234,0.4787,0.4859
"1676",2014-06-30,"954780",5165890,"2014-06-30",-6701898,3668830,10370728,430,0,18320,531488,513168,-802520,-289352,0.944,0.9442,0.8519,0.4981,0.3538,0.4981,0.499
"1677",2015-06-30,"954780",4363370,"2014-09-30",-6188730,4200318,10389048,483,39,NA,NA,NA,NA,NA,NA,NA,0.8243,0.42,0.4043,0.42,0.42
"1678",1995-12-31,"956269",NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",1996-12-31,"956269",3774150,"1996-12-31",-3659259,0,3659259,33,0,4251852,456085,-3795767,5350680,1554913,1.412,1.1937,1.0314,1.0314,0,0.3774,1.012
"1680",1997-12-31,"956269",9124830,"1997-12-31",-7455026,456085,7911111,85,0,1203704,2107512,903808,1043510,1947318,1.2134,1.1885,1.2111,1.1534,0.0577,0.9125,1.1263
"1681",1998-12-31,"956269",10168340,"1998-12-31",-6551218,2563597,9114815,137,0,333333,1458931,1125598,-781300,344298,1.0339,1.0328,1.3968,1.1156,0.2813,1.0168,1.1096
"1682",1999-12-31,"956269",9387040,"1999-12-31",-5425620,4022528,9448148,189,0,296296,1984399,1688103,-1064170,623933,1.0665,1.0644,1.4193,0.9935,0.4257,0.9387,0.9936
"1683",2000-12-31,"956269",8322870,"2000-12-31",-3737517,6006927,9744444,241,0,259259,1105126,845867,-880680,-34813,0.9958,0.9959,1.4706,0.8541,0.6164,0.8323,0.8521
"1684",2001-12-31,"956269",7442190,"2001-12-31",-2891650,7112053,10003703,294,0,0,1495035,1495035,-1411360,83675,1.0112,1.0112,1.4549,0.7439,0.7109,0.7439,0.7334
"1685",2002-12-31,"956269",6030830,"2002-12-31",-1396615,8607088,10003703,346,0,0,1526087,1526087,-988150,537937,1.0892,1.0892,1.4632,0.6029,0.8604,0.6029,0.5865
"1686",2003-12-31,"956269",5042680,"2003-12-31",129472,10133175,10003703,398,0,0,2608077,2608077,-2877880,-269803,0.9465,0.9465,1.517,0.5041,1.0129,0.5041,0.4837
"1687",2004-12-31,"956269",2164800,"2004-12-31",2737549,12741252,10003703,450,0,0,579043,579043,-140010,439033,1.2028,1.2028,1.4901,0.2164,1.2737,0.2164,0.1842
"1688",2005-12-31,"956269",2024790,"2005-12-31",3316592,13320295,10003703,502,0,0,1171034,1171034,-692360,478674,1.2364,1.2364,1.5339,0.2024,1.3315,0.2024,0.1696
"1689",2006-12-31,"956269",1332430,"2006-12-31",4487626,14491329,10003703,554,0,0,848421,848421,-1016120,-167699,0.8741,0.8741,1.5818,0.1332,1.4486,0.1332,0.0976
"1690",2007-12-31,"956269",316310,"2007-12-31",5336047,15339750,10003703,607,0,0,59259,59259,-27130,32129,1.1016,1.1016,1.565,0.0316,1.5334,0.0316,-0.0082
"1691",2008-12-31,"956269",289180,"2008-12-31",5395306,15399009,10003703,659,0,0,118112,118112,-144420,-26308,0.909,0.909,1.5682,0.0289,1.5393,0.0289,-0.011
"1692",2009-12-31,"956269",144760,"2009-12-31",5513418,15517121,10003703,711,0,0,0,0,3010,3010,1.0208,1.0208,1.5656,0.0145,1.5511,0.0145,-0.026
"1693",2010-12-31,"956269",147770,"2010-12-31",5513418,15517121,10003703,763,0,0,0,0,17310,17310,1.1171,1.1171,1.5659,0.0148,1.5511,0.0148,-0.0257
"1694",2011-12-31,"956269",165080,"2011-12-31",5513418,15517121,10003703,815,0,709373,326579,-382794,-124650,-507444,-2.0739,0.4197,1.5676,0.0165,1.5511,0.0165,-0.0239
"1695",2012-12-31,"956269",40430,"2012-12-31",5130624,15843700,10713076,868,0,-1098262,-388889,709373,2840,712213,18.616,0.3267,1.4827,0.0038,1.4789,0.0038,-0.1107
"1696",2013-12-31,"956269",43270,"2013-12-31",5839997,15454811,9614814,920,0,-5815,33941,39756,-43270,-3514,0.9188,0.9062,1.6119,0.0045,1.6074,0.0043,0.0039
"1697",2014-12-31,"956269",0,"2014-12-31",5879753,15488752,9608999,972,0,0,0,0,0,0,NA,NA,1.6119,0,1.6119,0,0
"1698",2015-12-31,"956269",0,"2015-09-30",5879753,15488752,9608999,1024,13,0,0,0,0,0,NA,NA,1.6119,0,1.6119,0,0
"1699",2016-12-31,"956269",0,"2015-09-30",5879753,15488752,9608999,1076,65,NA,NA,NA,NA,NA,NA,NA,1.6119,0,1.6119,0,0
"1700",2007-06-30,"9513445",NA,NA,NA,NA,NA,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",2008-06-30,"9513445",NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702",2009-06-30,"9513445",352800,"2009-06-30",-500000,0,500000,32,0,1000000,0,-1000000,912800,-87200,0.7528,0.9355,0.7056,0.7056,0,0.0353,0.9842
"1703",2010-06-30,"9513445",1265600,"2010-06-30",-1500000,0,1500000,85,0,1000000,106963,-893037,882000,-11037,0.9913,0.9951,0.8437,0.8437,0,0.1266,0.9748
"1704",2011-06-30,"9513445",2147600,"2011-06-30",-2393037,106963,2500000,137,0,1610000,321770,-1288230,1508420,220190,1.1025,1.0586,0.9018,0.859,0.0428,0.2148,0.9621
"1705",2012-06-30,"9513445",3656020,"2012-06-30",-3681267,428733,4110000,189,0,2392143,540621,-1851522,1944010,92488,1.0253,1.0153,0.9939,0.8895,0.1043,0.3656,0.9512
"1706",2013-06-30,"9513445",5600030,"2013-06-30",-5532789,969354,6502143,241,0,1346724,846859,-499865,1016040,516175,1.0922,1.0743,1.0103,0.8613,0.1491,0.56,0.903
"1707",2014-06-30,"9513445",6616070,"2014-06-30",-6032654,1816213,7848867,293,0,1451133,1159787,-291346,1939930,1648584,1.2492,1.2044,1.0743,0.8429,0.2314,0.6616,0.8674
"1708",2015-06-30,"9513445",8556000,"2015-06-30",-6324000,2976000,9300000,345,0,NA,NA,NA,NA,NA,NA,NA,1.24,0.92,0.32,0.8556,0.92
"1709",1998-06-30,"951855",NA,NA,NA,NA,NA,-53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710",1999-06-30,"951855",NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711",2000-06-30,"951855",8407140,"2000-06-30",-6803108,0,6803108,51,0,1647000,3683197,2036197,-620490,1415707,1.1684,1.1408,1.2358,1.2358,0,0.8407,1.162
"1712",2001-06-30,"951855",7786650,"2001-06-30",-4766911,3683197,8450108,103,0,246154,0,-246154,-2428730,-2674884,0.6565,0.667,1.3574,0.9215,0.4359,0.7787,0.933
"1713",2002-06-30,"951855",5357920,"2002-06-30",-5013065,3683197,8696262,155,0,483078,129,-482949,-771060,-1254009,0.766,0.7853,1.0397,0.6161,0.4235,0.5358,0.6629
"1714",2003-06-30,"951855",4586860,"2003-06-30",-5496014,3683326,9179340,207,0,316924,363348,46424,-604830,-558406,0.8783,0.8861,0.901,0.4997,0.4013,0.4587,0.5363
"1715",2004-06-30,"951855",3982030,"2004-06-30",-5449590,4046674,9496264,260,0,176406,903054,726648,-1123260,-396612,0.9004,0.9046,0.8455,0.4193,0.4261,0.3982,0.4432
"1716",2005-06-30,"951855",2858770,"2005-06-30",-4722942,4949728,9672670,312,0,0,0,0,18660,18660,1.0065,1.0065,0.8073,0.2956,0.5117,0.2859,0.312
"1717",2006-06-30,"951855",2877430,"2006-06-30",-4722942,4949728,9672670,364,0,0,0,0,47840,47840,1.0166,1.0166,0.8092,0.2975,0.5117,0.2877,0.3139
"1718",2007-06-30,"951855",2925270,"2007-06-30",-4722942,4949728,9672670,416,0,0,0,0,-282900,-282900,0.9033,0.9033,0.8141,0.3024,0.5117,0.2925,0.3187
"1719",2008-06-30,"951855",2642370,"2008-06-30",-4722942,4949728,9672670,468,0,96154,0,-96154,-48960,-145114,0.9451,0.947,0.7849,0.2732,0.5117,0.2642,0.2901
"1720",2009-06-30,"951855",2593410,"2009-06-30",-4819096,4949728,9768824,521,0,134616,0,-134616,-284350,-418966,0.8384,0.8464,0.7722,0.2655,0.5067,0.2593,0.2755
"1721",2010-06-30,"951855",2309060,"2010-06-30",-4953712,4949728,9903440,573,0,0,467444,467444,-371430,96014,1.0416,1.0416,0.733,0.2332,0.4998,0.2309,0.2332
"1722",2011-06-30,"951855",1937630,"2011-06-30",-4486268,5417172,9903440,625,0,0,787038,787038,-785750,1288,1.0007,1.0007,0.7427,0.1957,0.547,0.1938,0.1957
"1723",2012-06-30,"951855",1151880,"2012-06-30",-3699230,6204210,9903440,677,0,0,-47,-47,-476630,-476677,0.5862,0.5862,0.7428,0.1163,0.6265,0.1152,0.1163
"1724",2013-06-30,"951855",675250,"2013-06-30",-3699277,6204163,9903440,729,0,0,0,0,-376980,-376980,0.4417,0.4417,0.6946,0.0682,0.6265,0.0675,0.0682
"1725",2014-06-30,"951855",298270,"2014-06-30",-3699277,6204163,9903440,781,0,0,187455,187455,-241410,-53955,0.8191,0.8191,0.6566,0.0301,0.6265,0.0298,0.0301
"1726",2015-06-30,"951855",56860,"2015-03-31",-3511822,6391618,9903440,834,13,NA,NA,NA,NA,NA,NA,NA,0.6511,0.0057,0.6454,0.0057,0.0057
"1727",2012-06-30,"9523931",NA,NA,NA,NA,NA,-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",2013-06-30,"9523931",357540,"2013-06-30",-460663,0,460663,6,0,977532,0,-977532,703850,-273682,0.2345,0.795,0.7761,0.7761,0,0.0358,0.9773
"1729",2014-06-30,"9523931",1061390,"2014-06-30",-1438195,0,1438195,59,0,3107096,0,-3107096,3548350,441254,1.4157,1.1059,0.738,0.738,0,0.1061,0.9171
"1730",2015-06-30,"9523931",4609740,"2015-03-31",-4545291,0,4545291,111,13,NA,NA,NA,NA,NA,NA,NA,1.0142,1.0142,0,0.461,1.0142
"1731",2012-06-30,"9546073",NA,NA,NA,NA,NA,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732",2013-06-30,"9546073",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",2014-06-30,"9546073",2873000,"2014-06-30",-2803143,0,2803143,39,0,4612211,0,-4612211,4870700,258489,1.09,1.0345,1.0249,1.0249,0,0.2873,1.0094
"1734",2015-06-30,"9546073",7743700,"2014-12-31",-7415354,0,7415354,91,26,NA,NA,NA,NA,NA,NA,NA,1.0443,1.0443,0,0.7744,1.0443
"1735",2012-06-30,"9522717",NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736",2013-06-30,"9522717",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",2014-06-30,"9522717",5342260,"2014-06-30",-5402036,50000,5452036,52,0,4077964,-50000,-4127964,6779900,2651936,1.4964,1.2815,0.989,0.9799,0.0092,0.5342,0.9885
"1738",2015-06-30,"9522717",12122160,"2015-06-30",-9530000,0,9530000,104,0,NA,NA,NA,NA,NA,NA,NA,1.272,1.272,0,1.2122,1.272
"1739",2010-12-31,"9517383",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740",2011-12-31,"9517383",393660,"2011-12-31",-433454,0,433454,13,0,1056546,20562,-1035984,947930,-88054,0.7763,0.9393,0.9082,0.9082,0,0.0394,0.9933
"1741",2012-12-31,"9517383",1341590,"2012-12-31",-1469438,20562,1490000,65,0,910000,219438,-690562,914410,223848,1.1669,1.0994,0.9142,0.9004,0.0138,0.1342,0.9748
"1742",2013-12-31,"9517383",2256000,"2013-12-31",-2160000,240000,2400000,118,0,2300000,418000,-1882000,2444000,562000,1.2491,1.1234,1.04,0.94,0.1,0.2256,0.9756
"1743",2014-12-31,"9517383",4700000,"2014-12-31",-4042000,658000,4700000,170,0,1200000,227000,-973000,1318000,345000,1.0734,1.0585,1.14,1,0.14,0.47,1
"1744",2015-12-31,"9517383",6018000,"2015-06-30",-5015000,885000,5900000,222,26,NA,NA,NA,NA,NA,NA,NA,1.17,1.02,0.15,0.6018,1.02
"1745",1997-12-31,"95394",NA,NA,NA,NA,NA,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746",1998-12-31,"95394",1397270,"1998-12-31",-1500000,0,1500000,36,0,2500000,101654,-2398346,2490730,92384,1.0661,1.0237,0.9315,0.9315,0,0.1397,0.9897
"1747",1999-12-31,"95394",3888000,"1999-12-31",-3898346,101654,4000000,88,0,4000000,0,-4000000,6979650,2979650,1.7664,1.3777,0.9974,0.972,0.0254,0.3888,0.9888
"1748",2000-12-31,"95394",10867650,"2000-12-31",-7898346,101654,8000000,141,0,1000000,0,-1000000,-3896720,-4896720,0.5494,0.5874,1.3712,1.3585,0.0127,1.0868,1.2868
"1749",2001-12-31,"95394",6970930,"2001-12-31",-8898346,101654,9000000,193,0,500000,0,-500000,-1595280,-2095280,0.6994,0.7195,0.7858,0.7745,0.0113,0.6971,0.7971
"1750",2002-12-31,"95394",5375650,"2002-12-31",-9398346,101654,9500000,245,0,250000,0,-250000,-77220,-327220,0.9391,0.9418,0.5766,0.5659,0.0107,0.5376,0.5876
"1751",2003-12-31,"95394",5298430,"2003-12-31",-9648346,101654,9750000,297,0,0,1242490,1242490,-2435000,-1192510,0.7749,0.7749,0.5539,0.5434,0.0104,0.5298,0.5548
"1752",2004-12-31,"95394",2863430,"2004-12-31",-8405856,1344144,9750000,349,0,0,0,0,-562070,-562070,0.8037,0.8037,0.4315,0.2937,0.1379,0.2863,0.3113
"1753",2005-12-31,"95394",2301360,"2005-12-31",-8405856,1344144,9750000,402,0,0,726655,726655,157020,883675,1.384,1.384,0.3739,0.236,0.1379,0.2301,0.2551
"1754",2006-12-31,"95394",2458380,"2006-09-30",-7679201,2070799,9750000,454,13,250000,0,-250000,-541210,-791210,0.6782,0.7079,0.4645,0.2521,0.2124,0.2458,0.2708
"1755",2007-12-31,"95394",1917170,"2007-12-31",-7929201,2070799,10000000,506,0,0,0,0,221830,221830,1.1157,1.1157,0.3988,0.1917,0.2071,0.1917,0.1917
