"","Date","Fund.ID","NAV","NAV.date","NCF","CD","CC","Age.week","NAV.date.diff","delta.CC","delta.CD","delta.NCF","delta.NAV","delta.NAV.NCF","Return.NAV","Return.EVB","TVPI","RVPI","CD2CC","NAV2Com","Fuel.Level"
"434",2012-12-31,"956859",8156930,"2012-12-31",-3697522,7518423,11215945,346,0,19908,740597,720689,201110,921799,1.113,1.1127,1.3976,0.7273,0.6703,0.7273,0.7286
"435",2013-12-31,"956859",8358040,"2013-12-31",-2976833,8259020,11235853,398,0,28533,1123167,1094634,-1411330,-316696,0.9621,0.9622,1.4789,0.7439,0.7351,0.7439,0.7446
"436",2014-12-31,"956859",6946710,"2014-12-31",-1882199,9382187,11264386,450,0,5344,143982,138638,-707310,-568672,0.9181,0.9182,1.4496,0.6167,0.8329,0.6167,0.6169
"437",2015-12-31,"956859",6239400,"2015-03-31",-1743561,9526169,11269730,502,39,NA,NA,NA,NA,NA,NA,NA,1.3989,0.5536,0.8453,0.5536,0.5536
"438",1984-12-31,"9513614",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",1985-12-31,"9513614",3316660,"1985-12-31",-3176666,156667,3333333,13,0,3333333,0,-3333333,3266670,-66663,0.9799,0.99,1.042,0.995,0.047,0.3317,0.9983
"440",1986-12-31,"9513614",6583330,"1986-12-31",-6509999,156667,6666666,65,0,3333333,1150000,-2183333,3366670,1183337,1.1797,1.1193,1.011,0.9875,0.0235,0.6583,0.9917
"441",1987-12-31,"9513614",9950000,"1987-12-31",-8693332,1306667,9999999,117,0,0,1220000,1220000,-783340,436660,1.0439,1.0439,1.1257,0.995,0.1307,0.995,0.995
"442",1988-12-31,"9513614",9166660,"1988-12-31",-7473332,2526667,9999999,170,0,0,3368333,3368333,-1666660,1701673,1.1856,1.1856,1.1693,0.9167,0.2527,0.9167,0.9167
"443",1989-12-31,"9513614",7500000,"1989-12-31",-4104999,5895000,9999999,222,0,0,1055000,1055000,-333340,721660,1.0962,1.0962,1.3395,0.75,0.5895,0.75,0.75
"444",1990-12-31,"9513614",7166660,"1990-12-31",-3049999,6950000,9999999,274,0,0,6495000,6495000,-5000000,1495000,1.2086,1.2086,1.4117,0.7167,0.695,0.7167,0.7167
"445",1991-12-31,"9513614",2166660,"1991-12-31",3445001,13445000,9999999,326,0,0,1808334,1808334,-333330,1475004,1.6808,1.6808,1.5612,0.2167,1.3445,0.2167,0.2167
"446",1992-12-31,"9513614",1833330,"1992-12-31",5253335,15253334,9999999,378,0,0,311667,311667,-1150000,-838333,0.5427,0.5427,1.7087,0.1833,1.5253,0.1833,0.1833
"447",1993-12-31,"9513614",683330,"1993-12-31",5565002,15565001,9999999,431,0,0,1430000,1430000,-483330,946670,2.3854,2.3854,1.6248,0.0683,1.5565,0.0683,0.0683
"448",1994-12-31,"9513614",200000,"1994-12-31",6995002,16995001,9999999,483,0,0,346667,346667,-145000,201667,2.0083,2.0083,1.7195,0.02,1.6995,0.02,0.02
"449",1995-12-31,"9513614",55000,"1995-12-31",7341669,17341668,9999999,535,0,0,130000,130000,58330,188330,4.4242,4.4242,1.7397,0.0055,1.7342,0.0055,0.0055
"450",1996-12-31,"9513614",113330,"1996-12-31",7471669,17471668,9999999,587,0,0,113333,113333,-105000,8333,1.0735,1.0735,1.7585,0.0113,1.7472,0.0113,0.0113
"451",1997-12-31,"9513614",8330,"1997-12-31",7585002,17585001,9999999,639,0,0,0,0,0,0,1,1,1.7593,8e-04,1.7585,8e-04,8e-04
"452",1998-12-31,"9513614",8330,"1998-12-31",7585002,17585001,9999999,691,0,0,8333,8333,-8330,3,1.0004,1.0004,1.7593,8e-04,1.7585,8e-04,8e-04
"453",1999-12-31,"9513614",0,"1999-12-31",7593335,17593334,9999999,744,0,0,0,0,0,0,NA,NA,1.7593,0,1.7593,0,0
"454",2000-12-31,"9513614",0,"2000-12-31",7593335,17593334,9999999,796,0,0,0,0,0,0,NA,NA,1.7593,0,1.7593,0,0
"455",2001-12-31,"9513614",0,"2001-12-31",7593335,17593334,9999999,848,0,NA,NA,NA,NA,NA,NA,NA,1.7593,0,1.7593,0,0
"456",2001-12-31,"952092",NA,NA,NA,NA,NA,-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",2002-12-31,"952092",684820,"2002-12-31",-748727,0,748727,7,0,2801600,1824831,-976769,1912830,936061,2.3669,1.2685,0.9146,0.9146,0,0.0685,0.9963
"458",2003-12-31,"952092",2597650,"2003-12-31",-1725496,1824831,3550327,59,0,7204400,1997296,-5207104,6455850,1248746,1.4807,1.1274,1.2457,0.7317,0.514,0.2598,0.9452
"459",2004-12-31,"952092",9053500,"2004-12-31",-6932600,3822127,10754727,111,0,3111610,4851024,1739414,8307680,10047094,2.1097,1.8259,1.1972,0.8418,0.3554,0.8418,0.9022
"460",2005-12-31,"952092",17361180,"2005-12-31",-5193186,8673151,13866337,163,0,361047,8139344,7778297,1975690,9753987,1.5618,1.5504,1.8775,1.252,0.6255,1.252,1.2009
"461",2006-12-31,"952092",19336870,"2006-12-31",2585111,16812495,14227384,215,0,171651,4585852,4414201,-13393410,-8979209,0.5356,0.5397,2.5408,1.3591,1.1817,1.3591,1.2937
"462",2007-12-31,"952092",5943460,"2007-12-31",6999312,21398347,14399035,267,0,3000000,0,-3000000,-2944730,-5944730,-2e-04,0.3353,1.8989,0.4128,1.4861,0.4128,0.514
"463",2008-12-31,"952092",2998730,"2008-12-31",3999312,21398347,17399035,320,0,0,1790000,1790000,1133610,2923610,1.9749,1.9749,1.4022,0.1724,1.2299,0.1724,0.1724
"464",2009-12-31,"952092",4132340,"2009-12-31",5789312,23188347,17399035,372,0,0,2993687,2993687,-2905490,88197,1.0213,1.0213,1.5702,0.2375,1.3327,0.2375,0.2375
"465",2010-12-31,"952092",1226850,"2010-12-31",8782999,26182034,17399035,424,0,0,190388,190388,-472680,-282292,0.7699,0.7699,1.5753,0.0705,1.5048,0.0705,0.0705
"466",2011-12-31,"952092",754170,"2011-12-31",8973387,26372422,17399035,476,0,442233,0,-442233,508340,66107,1.0877,1.0553,1.5591,0.0433,1.5157,0.0433,0.0433
"467",2012-12-31,"952092",1262510,"2012-12-31",8531154,26372422,17841268,528,0,-442233,561672,1003905,-400870,603035,1.4776,1.7352,1.5489,0.0708,1.4782,0.0708,0.0471
"468",2013-12-31,"952092",861640,"2013-12-31",9535059,26934094,17399035,581,0,0,875427,875427,-859810,15617,1.0181,1.0181,1.5975,0.0495,1.548,0.0495,0.0495
"469",2014-12-31,"952092",1830,"2014-12-31",10410486,27809521,17399035,633,0,0,0,0,16440,16440,9.9836,9.9836,1.5984,1e-04,1.5983,1e-04,1e-04
"470",2015-12-31,"952092",18270,"2015-03-31",10410486,27809521,17399035,685,39,NA,NA,NA,NA,NA,NA,NA,1.5994,0.0011,1.5983,0.0011,0.0011
"471",2012-06-30,"9529945",NA,NA,NA,NA,NA,-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",2013-06-30,"9529945",58660,"2013-06-30",-74692,0,74692,6,0,1979748,0,-1979748,1838150,-141598,-1.4139,0.9305,0.7854,0.7854,0,0.0059,0.9949
"473",2014-06-30,"9529945",1896810,"2014-06-30",-2054440,0,2054440,59,0,1109488,104106,-1005382,1012030,6648,1.0035,1.0022,0.9233,0.9233,0,0.1897,0.9502
"474",2015-06-30,"9529945",2908840,"2015-03-31",-3059822,104106,3163928,111,13,NA,NA,NA,NA,NA,NA,NA,0.9523,0.9194,0.0329,0.2909,0.9194
"475",2006-06-30,"9511270",NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",2007-06-30,"9511270",NA,NA,-1176915,0,1176915,0,NA,274649,0,-274649,NA,NA,NA,NA,NA,NA,0,NA,NA
"477",2008-06-30,"9511270",1339330,"2008-06-30",-1451564,0,1451564,52,0,2794108,4809,-2789299,-289430,-3078729,-1.2987,0.2552,0.9227,0.9227,0,0.1339,0.9856
"478",2009-06-30,"9511270",1049900,"2009-06-30",-4240863,4809,4245672,104,0,1110474,1821,-1108653,1370390,261737,1.2493,1.1212,0.2484,0.2473,0.0011,0.105,0.5889
"479",2010-06-30,"9511270",2420290,"2010-06-30",-5349516,6630,5356146,157,0,555624,5084,-550540,3836770,3286230,2.3578,2.1043,0.4531,0.4519,0.0012,0.242,0.6223
"480",2011-06-30,"9511270",6257060,"2011-06-30",-5900056,11714,5911770,209,0,303965,0,-303965,97510,-206455,0.967,0.9685,1.0604,1.0584,0.002,0.6257,1.0444
"481",2012-06-30,"9511270",6354570,"2012-06-30",-6204021,11714,6215735,261,0,256795,0,-256795,831520,574725,1.0904,1.0869,1.0242,1.0223,0.0019,0.6355,1.0179
"482",2013-06-30,"9511270",7186090,"2013-06-30",-6460816,11714,6472530,313,0,301472,2434376,2132904,-1084080,1048824,1.146,1.1401,1.1121,1.1102,0.0018,0.7186,1.0918
"483",2014-06-30,"9511270",6102010,"2014-06-30",-4327912,2446090,6774002,365,0,999000,611807,-387193,1758820,1371627,1.2248,1.1932,1.2619,0.9008,0.3611,0.6102,0.9135
"484",2015-06-30,"9511270",7860830,"2015-06-30",-4715105,3057897,7773002,417,0,NA,NA,NA,NA,NA,NA,NA,1.4047,1.0113,0.3934,0.7861,1.0113
"485",2005-06-30,"957944",NA,NA,NA,NA,NA,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",2006-06-30,"957944",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2007-06-30,"957944",4621250,"2007-06-30",-3956998,0,3956998,39,0,2845026,0,-2845026,2391280,-453746,0.9018,0.9392,1.1679,1.1679,0,0.4621,1.0723
"488",2008-06-30,"957944",7012530,"2008-06-30",-6802024,0,6802024,91,0,1503019,650520,-852499,-825820,-1678319,0.7607,0.8029,1.0309,1.0309,0,0.7013,1.0229
"489",2009-06-30,"957944",6186710,"2009-06-30",-7654523,650520,8305043,143,0,148312,12934,-135378,-1551200,-1686578,0.7274,0.7338,0.8233,0.7449,0.0783,0.6187,0.7696
"490",2010-06-30,"957944",4635510,"2010-06-30",-7789901,663454,8453355,196,0,186690,350873,164183,-72190,91993,1.0198,1.0191,0.6268,0.5484,0.0785,0.4636,0.5847
"491",2011-06-30,"957944",4563320,"2011-06-30",-7625718,1014327,8640045,248,0,297241,229373,-67868,1552570,1484702,1.3254,1.3055,0.6456,0.5282,0.1174,0.4563,0.5565
"492",2012-06-30,"957944",6115890,"2012-06-30",-7693586,1243700,8937286,300,0,153714,1308142,1154428,-433110,721318,1.1179,1.1151,0.8235,0.6843,0.1392,0.6116,0.6931
"493",2013-06-30,"957944",5682780,"2013-06-30",-6539158,2551842,9091000,352,0,30999,3537090,3506091,-2459070,1047021,1.1842,1.1832,0.9058,0.6251,0.2807,0.5683,0.6293
"494",2014-06-30,"957944",3223710,"2014-06-30",-3033067,6088932,9121999,404,0,71000,1191921,1120921,-691960,428961,1.1331,1.1302,1.0209,0.3534,0.6675,0.3224,0.3584
"495",2015-06-30,"957944",2531750,"2015-06-30",-1912146,7280853,9192999,456,0,NA,NA,NA,NA,NA,NA,NA,1.0674,0.2754,0.792,0.2532,0.2754
"496",2010-06-30,"9518639",NA,NA,NA,NA,NA,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",2011-06-30,"9518639",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",2012-06-30,"9518639",1280000,"2012-06-30",-1060000,0,1060000,39,0,2339999,477143,-1862856,1839990,-22866,0.9821,0.9937,1.2075,1.2075,0,0.128,1.0323
"499",2013-06-30,"9518639",3119990,"2013-06-30",-2922856,477143,3399999,91,0,2150000,-10943,-2160943,2679760,518817,1.1663,1.0984,1.058,0.9176,0.1403,0.312,0.9589
"500",2014-06-30,"9518639",5799750,"2014-06-30",-5083799,466200,5549999,143,0,1260000,970710,-289290,1282650,993360,1.1713,1.1407,1.129,1.045,0.084,0.58,1.0367
"501",2015-06-30,"9518639",7082400,"2015-06-30",-5373089,1436910,6809999,196,0,NA,NA,NA,NA,NA,NA,NA,1.251,1.04,0.211,0.7082,1.04
"502",2009-06-30,"9515416",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",2010-06-30,"9515416",0,"2010-06-30",-1345291,0,1345291,13,0,558969,0,-558969,1428190,869221,Inf,2.555,0,0,0,0,0.8264
"504",2011-06-30,"9515416",1428190,"2011-06-30",-1904260,0,1904260,65,0,1223542,0,-1223542,1230440,6898,1.0048,1.0026,0.75,0.75,0,0.1428,0.9386
"505",2012-06-30,"9515416",2658630,"2012-06-30",-3127802,0,3127802,117,0,2926009,173139,-2752870,2913290,160420,1.0603,1.0287,0.85,0.85,0,0.2659,0.9395
"506",2013-06-30,"9515416",5571920,"2013-06-30",-5880672,173139,6053811,169,0,1696189,632861,-1063328,2573330,1510002,1.271,1.2078,0.949,0.9204,0.0286,0.5572,0.9378
"507",2014-06-30,"9515416",8145250,"2014-06-30",-6944000,806000,7750000,222,0,0,0,0,0,0,1,1,1.155,1.051,0.104,0.8145,1.051
"508",2015-06-30,"9515416",8145250,"2014-06-30",-6944000,806000,7750000,274,52,NA,NA,NA,NA,NA,NA,NA,1.155,1.051,0.104,0.8145,1.051
"509",2013-06-30,"9547713",NA,NA,NA,NA,NA,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",2014-06-30,"9547713",1161450,"2014-06-30",-1073400,0,1073400,19,0,0,0,0,0,0,1,1,1.082,1.082,0,0.1161,1.082
"511",2015-06-30,"9547713",1161450,"2014-06-30",-1073400,0,1073400,72,52,NA,NA,NA,NA,NA,NA,NA,1.082,1.082,0,0.1161,1.082
"512",2008-06-30,"9513163",NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",2009-06-30,"9513163",49270,"2009-06-30",-226377,348,226725,0,0,138525,0,-138525,-1870,-140395,-1.8495,0.2524,0.2188,0.2173,0.0015,0.0049,0.9836
"514",2010-06-30,"9513163",47400,"2010-06-30",-364902,348,365250,52,0,3617513,877675,-2739838,2547150,-192688,-3.0651,0.9474,0.1307,0.1298,0.001,0.0047,0.9707
"515",2011-06-30,"9513163",2594550,"2011-06-30",-3104740,878023,3982763,104,0,2815259,203795,-2611464,2603300,-8164,0.9969,0.9985,0.8719,0.6514,0.2205,0.2595,0.8718
"516",2012-06-30,"9513163",5197850,"2012-06-30",-5716204,1081818,6798022,157,0,1821979,323243,-1498736,3422150,1923414,1.37,1.274,0.9237,0.7646,0.1591,0.5198,0.8522
"517",2013-06-30,"9513163",8620000,"2013-06-30",-7214940,1405061,8620001,209,0,1850000,2960930,1110930,991460,2102390,1.2439,1.2008,1.163,1,0.163,0.862,1
"518",2014-06-30,"9513163",9611460,"2014-06-30",-6104010,4365991,10470001,261,0,360000,496680,136680,1056090,1192770,1.1241,1.1196,1.335,0.918,0.417,0.918,0.9207
"519",2015-06-30,"9513163",10667550,"2015-06-30",-5967330,4862671,10830001,313,0,NA,NA,NA,NA,NA,NA,NA,1.434,0.985,0.449,0.985,0.985
"520",2008-06-30,"9514851",NA,NA,NA,NA,NA,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",2009-06-30,"9514851",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",2010-06-30,"9514851",3545100,"2010-06-30",-3400000,0,3400000,39,0,4000000,492274,-3507726,5661620,2153894,1.6076,1.2855,1.0427,1.0427,0,0.3545,1.0145
"523",2011-06-30,"9514851",9206720,"2011-06-30",-6907726,492274,7400000,91,0,1200000,1837789,637789,565910,1203699,1.1307,1.1157,1.3107,1.2442,0.0665,0.9207,1.1807
"524",2012-06-30,"9514851",9772630,"2012-06-30",-6269937,2330063,8600000,143,0,500000,960184,460184,-764450,-304266,0.9689,0.9704,1.4073,1.1364,0.2709,0.9773,1.1173
"525",2013-06-30,"9514851",9008180,"2013-06-30",-5809753,3290247,9100000,196,0,900000,2350723,1450723,-326890,1123833,1.1248,1.1134,1.3515,0.9899,0.3616,0.9008,0.9908
"526",2014-06-30,"9514851",8681290,"2014-06-30",-4359030,5640970,10000000,248,0,0,555983,555983,101370,657353,1.0757,1.0757,1.4322,0.8681,0.5641,0.8681,0.8681
"527",2015-06-30,"9514851",8782660,"2015-03-31",-3803047,6196953,10000000,300,13,NA,NA,NA,NA,NA,NA,NA,1.498,0.8783,0.6197,0.8783,0.8783
"528",2006-06-30,"9510457",NA,NA,NA,NA,NA,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",2007-06-30,"9510457",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",2008-06-30,"9510457",1855960,"2008-06-30",-1766959,25768,1792727,39,0,1729290,56845,-1672445,2039820,367375,1.1979,1.1025,1.0496,1.0353,0.0144,0.1856,1.0065
"531",2009-06-30,"9510457",3895780,"2009-06-30",-3439404,82613,3522017,91,0,1595080,58534,-1536546,1596960,60414,1.0155,1.011,1.1296,1.1061,0.0235,0.3896,1.0385
"532",2010-06-30,"9510457",5492740,"2010-06-30",-4975950,141147,5117097,143,0,248765,60282,-188483,754680,566197,1.1031,1.0986,1.101,1.0734,0.0276,0.5493,1.0387
"533",2011-06-30,"9510457",6247420,"2011-06-30",-5164433,201429,5365862,196,0,2194278,243886,-1950392,2986870,1036478,1.1659,1.1228,1.2018,1.1643,0.0375,0.6247,1.0909
"534",2012-06-30,"9510457",9234290,"2012-06-30",-7114825,445315,7560140,248,0,1477361,581557,-895804,1881040,985236,1.1067,1.092,1.2803,1.2214,0.0589,0.9234,1.1727
"535",2013-06-30,"9510457",11115330,"2013-06-30",-8010629,1026872,9037501,300,0,422498,2077902,1655404,90980,1746384,1.1571,1.1514,1.3435,1.2299,0.1136,1.1115,1.2143
"536",2014-06-30,"9510457",11206310,"2014-06-30",-6355225,3104774,9459999,352,0,236000,1323392,1087392,-319650,767742,1.0685,1.0671,1.5128,1.1846,0.3282,1.1206,1.1801
"537",2015-06-30,"9510457",10886660,"2014-12-31",-5267833,4428166,9695999,404,26,NA,NA,NA,NA,NA,NA,NA,1.5795,1.1228,0.4567,1.0887,1.1228
"538",2007-12-31,"9512644",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",2008-12-31,"9512644",2327580,"2008-12-31",-2459698,0,2459698,26,0,2358935,0,-2358935,1368890,-990045,0.5746,0.7887,0.9463,0.9463,0,0.2328,0.987
"540",2009-12-31,"9512644",3696470,"2009-12-31",-4818633,0,4818633,78,0,2216667,0,-2216667,4275780,2059113,1.557,1.3482,0.7671,0.7671,0,0.3696,0.8895
"541",2010-12-31,"9512644",7972250,"2010-12-31",-7035300,0,7035300,131,0,1414084,302484,-1111600,1722830,611230,1.0767,1.0651,1.1332,1.1332,0,0.7972,1.0923
"542",2011-12-31,"9512644",9695080,"2011-12-31",-8146900,302484,8449384,183,0,71667,0,-71667,948600,876933,1.0905,1.0898,1.1832,1.1474,0.0358,0.9695,1.1227
"543",2012-12-31,"9512644",10643680,"2012-12-31",-8218567,302484,8521051,235,0,479167,2270424,1791257,-2501790,-710533,0.9332,0.9361,1.2846,1.2491,0.0355,1.0644,1.209
"544",2013-12-31,"9512644",8141890,"2013-12-31",-6427310,2572908,9000218,287,0,1153880,388275,-765605,-851230,-1616835,0.8014,0.8261,1.1905,0.9046,0.2859,0.8142,0.9155
"545",2014-12-31,"9512644",7290660,"2014-12-31",-7192915,2961183,10154098,339,0,0,0,0,0,0,1,1,1.0096,0.718,0.2916,0.718,0.718
"546",2015-12-31,"9512644",7290660,"2014-12-31",-7192915,2961183,10154098,391,52,NA,NA,NA,NA,NA,NA,NA,1.0096,0.718,0.2916,0.718,0.718
"547",2011-12-31,"9525503",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",2012-12-31,"9525503",2033840,"2012-12-31",-2188565,959884,3148449,39,0,664399,16100,-648299,1365530,717231,1.3526,1.2658,0.9509,0.646,0.3049,0.2034,0.8198
"549",2013-12-31,"9525503",3399370,"2013-12-31",-2836864,975984,3812848,91,0,2371592,508362,-1863230,2151800,288570,1.0849,1.05,1.1475,0.8916,0.256,0.3399,0.9331
"550",2014-12-31,"9525503",5551170,"2014-09-30",-4700094,1484346,6184440,144,13,0,0,0,-8500,-8500,0.9985,0.9985,1.1376,0.8976,0.24,0.5551,0.8976
"551",2015-12-31,"9525503",5542670,"2015-03-31",-4700094,1484346,6184440,196,39,NA,NA,NA,NA,NA,NA,NA,1.1362,0.8962,0.24,0.5543,0.8962
"552",1989-06-30,"951895",NA,NA,NA,NA,NA,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",1990-06-30,"951895",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",1991-06-30,"951895",1000000,"1991-06-30",-1000000,0,1000000,39,0,1875000,1052,-1873948,1762050,-111898,0.8881,0.9611,1,1,0,0.1,1
"555",1992-06-30,"951895",2762050,"1992-06-30",-2873948,1052,2875000,91,0,7125000,11804202,4679202,2258360,6937562,3.5117,1.7017,0.9611,0.9607,4e-04,0.2762,0.9887
"556",1993-06-30,"951895",5020410,"1993-06-30",1805254,11805254,10000000,143,0,0,3122777,3122777,-1234480,1888297,1.3761,1.3761,1.6826,0.502,1.1805,0.502,0.502
"557",1994-06-30,"951895",3785930,"1994-06-30",4928031,14928031,10000000,196,0,0,1020035,1020035,388720,1408755,1.3721,1.3721,1.8714,0.3786,1.4928,0.3786,0.3786
"558",1995-06-30,"951895",4174650,"1995-06-30",5948066,15948066,10000000,248,0,0,2889100,2889100,-2143140,745960,1.1787,1.1787,2.0123,0.4175,1.5948,0.4175,0.4175
"559",1996-06-30,"951895",2031510,"1996-06-30",8837166,18837166,10000000,300,0,0,143440,143440,52500,195940,1.0965,1.0965,2.0869,0.2032,1.8837,0.2032,0.2032
"560",1997-06-30,"951895",2084010,"1997-06-30",8980606,18980606,10000000,352,0,0,887568,887568,-123920,763648,1.3664,1.3664,2.1065,0.2084,1.8981,0.2084,0.2084
"561",1998-06-30,"951895",1960090,"1998-06-30",9868174,19868174,10000000,404,0,0,1500282,1500282,-809590,690692,1.3524,1.3524,2.1828,0.196,1.9868,0.196,0.196
"562",1999-06-30,"951895",1150500,"1999-06-30",11368456,21368456,10000000,456,0,0,71710,71710,-64130,7580,1.0066,1.0066,2.2519,0.115,2.1368,0.115,0.115
"563",2000-06-30,"951895",1086370,"2000-03-31",11440166,21440166,10000000,509,13,0,0,0,0,0,1,1,2.2527,0.1086,2.144,0.1086,0.1086
"564",2001-06-30,"951895",1086370,"2000-03-31",11440166,21440166,10000000,561,65,0,0,0,0,0,1,1,2.2527,0.1086,2.144,0.1086,0.1086
"565",2002-06-30,"951895",1086370,"2000-03-31",11440166,21440166,10000000,613,117,0,0,0,0,0,1,1,2.2527,0.1086,2.144,0.1086,0.1086
"566",2003-06-30,"951895",1086370,"2000-03-31",11440166,21440166,10000000,665,169,0,1085834,1085834,0,1085834,1.9995,1.9995,2.2527,0.1086,2.144,0.1086,0.1086
"567",2004-06-30,"951895",1086370,"2000-03-31",12526000,22526000,10000000,717,222,0,0,0,0,0,1,1,2.3612,0.1086,2.2526,0.1086,0.1086
"568",2005-06-30,"951895",1086370,"2000-03-31",12526000,22526000,10000000,770,274,0,0,0,0,0,1,1,2.3612,0.1086,2.2526,0.1086,0.1086
"569",2006-06-30,"951895",1086370,"2000-03-31",12526000,22526000,10000000,822,326,0,0,0,-1086370,-1086370,0,0,2.3612,0.1086,2.2526,0.1086,0.1086
"570",2007-06-30,"951895",0,"2006-12-31",12526000,22526000,10000000,874,26,0,0,0,0,0,NA,NA,2.2526,0,2.2526,0,0
"571",2008-06-30,"951895",0,"2008-06-30",12526000,22526000,10000000,926,0,NA,NA,NA,NA,NA,NA,NA,2.2526,0,2.2526,0,0
"572",2003-12-31,"954020",NA,NA,NA,NA,NA,-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",2004-12-31,"954020",500000,"2004-12-31",-500000,0,500000,7,0,6000000,1238250,-4761750,-10080,-4771830,-8.5437,0.2659,1,1,0,0.05,1
"574",2005-12-31,"954020",489920,"2005-03-31",-5261750,1238250,6500000,59,39,1600000,3616,-1596384,10886650,9290266,19.9628,5.4453,0.2659,0.0754,0.1905,0.049,0.258
"575",2006-12-31,"954020",11376570,"2006-12-31",-6858134,1241866,8100000,111,0,0,14499158,14499158,-11366400,3132758,1.2754,1.2754,1.5578,1.4045,0.1533,1.1377,1.4045
"576",2007-12-31,"954020",10170,"2007-06-30",7641024,15741024,8100000,163,26,6667,66976,60309,-10170,50139,5.9301,3.9779,1.9446,0.0013,1.9433,0.001,0.0013
"577",2008-12-31,"954020",0,"2008-09-30",7701333,15808000,8106667,215,13,-6667,-13000,-6333,0,-6333,-Inf,1.9499,1.95,0,1.95,0,-8e-04
"578",2009-12-31,"954020",0,"2009-12-31",7695000,15795000,8100000,267,0,0,0,0,0,0,NA,NA,1.95,0,1.95,0,0
"579",2010-12-31,"954020",0,"2010-12-31",7695000,15795000,8100000,320,0,NA,NA,NA,NA,NA,NA,NA,1.95,0,1.95,0,0
"580",1997-06-30,"951846",NA,NA,NA,NA,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",1998-06-30,"951846",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",1999-06-30,"951846",2559920,"1999-06-30",-2750000,0,2750000,26,0,6400000,0,-6400000,13905250,7505250,3.9318,1.8376,0.9309,0.9309,0,0.256,0.981
"583",2000-06-30,"951846",16465170,"2000-06-30",-9150000,0,9150000,78,0,850000,7656484,6806484,-8456470,-1649986,0.8998,0.9047,1.7995,1.7995,0,1.6465,1.7315
"584",2001-06-30,"951846",8008700,"2001-06-30",-2343516,7656484,10000000,130,0,0,0,0,-2514560,-2514560,0.686,0.686,1.5665,0.8009,0.7656,0.8009,0.8009
"585",2002-06-30,"951846",5494140,"2002-06-30",-2343516,7656484,10000000,182,0,0,-56484,-56484,-2294140,-2350624,0.5722,0.5722,1.3151,0.5494,0.7656,0.5494,0.5494
"586",2003-06-30,"951846",3200000,"2003-06-30",-2400000,7600000,10000000,235,0,0,200000,200000,-600000,-400000,0.875,0.875,1.08,0.32,0.76,0.32,0.32
"587",2004-06-30,"951846",2600000,"2004-06-30",-2200000,7800000,10000000,287,0,0,0,0,-200000,-200000,0.9231,0.9231,1.04,0.26,0.78,0.26,0.26
"588",2005-06-30,"951846",2400000,"2005-06-30",-2200000,7800000,10000000,339,0,0,0,0,800000,800000,1.3333,1.3333,1.02,0.24,0.78,0.24,0.24
"589",2006-06-30,"951846",3200000,"2006-06-30",-2200000,7800000,10000000,391,0,0,135619,135619,-109270,26349,1.0082,1.0082,1.1,0.32,0.78,0.32,0.32
"590",2007-06-30,"951846",3090730,"2007-06-30",-2064381,7935619,10000000,443,0,0,1795,1795,307300,309095,1.1,1.1,1.1026,0.3091,0.7936,0.3091,0.3091
