"","AD","FD","Pri.NAV.scaled","Pri.Com.scaled","w1","sum.w1","w2","sum.w2","AMT","FID"
"797","1995-09-30","1996-09-30",1.37902865096822,1.47899817740378,"1.1-0.9-1.2-2.6-0.6-1-0.1-1.4-1.9-0.6",5.64106616060318,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-NatRes-VC-VC-FOF-VC-VC-VC-VC","95230-956897-95600-95051-951254-95413-95445-952024-951408-952024"
"798","2005-06-30","2006-07-01",NA,NA,"0.4-2.8-NA-5.2-0.9-1-0.4-3.6-4.2-0",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-DD-VC-BO-NatRes-RE-DD-VC-VC","953898-952016-955107-953023-95004-95602-954567-951244-95034-950874"
"799","2014-03-31","2015-04-01",1.15868960239971,1.16738635256138,"2.4-2.4-0.8-1.8-0.2-1.1-0.1-5-0-3.5",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-RE-VC-BO-RE-SEC-DD-VC-FOF","9528061-9538090-9519328-9522839-9512858-9514138-9511539-9510028-953246-954124"
"800","2009-12-31","2011-01-01",1.08417550229928,1.15210068919484,"0.5-3.6-1.9-2.5-0.3-0.7-0.1-6.8-0.6-3.8",11.1582077880077,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-FOF-Infrastructure-NatRes-VC-SEC","9512891-9512030-957606-953852-955372-951130-956739-952798-951952-951007"
"801","2008-12-31","2010-01-01",1.08102681664528,1.10040744386261,"0.4-1-1.3-1.6-0.3-1.1-0.4-4.6-1.5-71.1",10.0598410900042,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-FOF-VC-BO-MEZZ-raus-MEZZ-VC-BO","9510537-958698-956340-955328-955790-952974-95094-95240-952796-951625"
"802","2001-12-31","2003-01-01",0.911195284586987,0.853975487644349,"0.7-1.2-4.6-1.3-0.4-1.6-0.5-4.5-1.1-4.9",7.59548139207224,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-DD-VC-BO-DD-DD-SEC-VC-VC","951570-951313-951416-95792-95290-951415-951632-951003-951208-95445"
"803","2013-03-31","2014-04-01",1.81208324125029,1.25247156466731,"1.4-2-1-7.9-0.4-0.9-0.1-1.3-0.6-1.9",7.83576229158604,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-Infrastructure-VC-BO-FOF-raus-raus-VC-VC","9522264-9525702-9525622-9519489-955802-9553749-9511915-959064-955795-952248"
"804","2000-03-31","2001-04-01",0.826912738455024,0.592379170922256,"0.7-4.1-1.3-0.2-0.3-1.4-0.3-90.9-2.5-8.1",13.9017967345597,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-NatRes-VC-BO-SEC-SEC-DD-VC-BO","950960-951245-95134-950874-95748-951003-951003-953786-95051-951434"
"805","2008-12-31","2010-01-01",1.08565260750336,1.12622992454265,"0.2-1.4-1.6-3.4-0.2-22.2-0.1-2.3-1.4-20.9",14.8609350227566,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-FOF-VC-BO-DD-FOF-FOF-VC-BO","958111-956047-955875-954407-953101-953368-953203-95788-951591-951097"
"806","2005-12-31","2007-01-01",0.93801666085119,1.10807757003323,"0.3-3.4-0.5-1.6-0.4-0.9-0.7-12.7-7.9-2.2",10.3661473505262,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-NatRes-VC-BO-FOF-RE-MEZZ-VC-VC","953618-95785-95599-951331-95730-956283-951930-950940-95121-951579"
"807","2007-06-30","2008-06-30",0.994944128783225,1.04811875025518,"1-3.2-3.8-5.7-0.2-0.5-0.2-4.6-1.2-0.5",10.5521660976556,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-FOF-VC-BO-DD-DD-MEZZ-VC-NatRes","958011-958721-956327-959727-953126-95089-952022-95166-951482-956128"
"808","2012-09-30","2013-10-01",1.1470631800735,1.1571063923323,"0.3-2.1-1.1-2.2-0.6-0.6-0.3-3.5-0.6-0.7",7.17556527728192,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-Infrastructure-NatRes-VC-BO-FOF-RE-Infrastructure-VC-VC","9525143-9513933-9514016-9514662-957131-958787-958487-954050-953905-952066"
"809","2002-12-31","2004-01-01",1.22168798299521,1.14804115090488,"0.8-3-2.4-6.5-0.8-0.8-0.2-1.2-6.7-7.5",10.2240838730335,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-RE-MEZZ-NatRes-VC-VC","95773-953458-95166-951114-95198-954567-952032-951472-951507-951787"
"810","2006-09-30","2007-10-01",1.24883835319143,1.37246050019551,"1.6-4.4-4.5-2.6-0.4-1.2-1.4-23.9-1.5-4",10.8119194654285,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-MEZZ-MEZZ-MEZZ-VC-MEZZ","953820-957689-953952-951729-95004-95240-951313-951623-95082-951315"
"811","2013-06-30","2014-07-01",1.14149217594304,1.18471611778078,"0.8-0.9-0.8-2.2-0.3-0.5-0.1-1.1-1-8.1",7.72698429801316,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-SEC-VC-BO-RE-FOF-FOF-VC-VC","9522120-9518868-9515786-9513067-9510330-9514029-958737-958037-953813-957729"
"812","2014-12-31","2016-01-01",1.02902396475258,1.02059598454739,"0.9-2.3-0.7-1.3-0.3-1.2-0.1-1.3-0.5-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-MEZZ-FOF-FOF-VC-VC","9535615-9527728-9519587-9521267-9510522-9512635-958701-957940-953852-952119"
"813","2013-09-30","2014-10-01",1.25413148746166,1.28394612023618,"0.5-1.2-1.2-1.8-0.3-0.5-0.1-3.8-1.8-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-Infrastructure-DD-VC-BO-FOF-RE-NatRes-VC-VC","9528517-9513933-9519772-9515101-959593-958037-9510077-959297-955328-95194"
"814","2004-06-30","2005-07-01",1.16431012575476,1.01060533772139,"0.5-3-4.7-3.8-0.9-1.2-0.2-4.2-1.5-8",10.4914342046396,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-FOF-VC-BO-FOF-FOF-RE-VC-BO","953935-95069-9412-950901-951402-95579-95579-951901-94982-951769"
"815","1996-06-30","1997-07-01",1.11699928306238,1.02715557113183,"0.8-3-0.7-0.6-0.1-0.4-0.1-6.8-1.2-0.7",10.166636438464,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-SEC-VC-BO-FOF-BO-MEZZ-VC-VC","952012-951472-951003-950974-951424-95413-951978-95310-951634-95537"
"816","2003-09-30","2004-09-30",0.953598149880549,1.0358391692155,"0.5-2.6-2.1-2.7-0.3-0.8-0.1-4-0.9-1.8",9.19299073364107,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-BO-NatRes-DD-RE-VC-VC","952241-951314-95166-951265-951805-952015-95387-951901-951647-951579"
"817","2001-12-31","2003-01-01",0.244558064910413,0.807035984708026,"0.4-1.6-16.9-3.5-0.3-1-0.4-4.5-6.8-8.8",13.1823862181869,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-NatRes-VC-BO-MEZZ-SEC-SEC-VC-BO","951489-95240-952017-950951-950957-950940-951003-951003-95007-94998"
"818","1995-03-31","1996-03-31",1.15342901140857,1.17280565967379,"0.3-1.2-0.6-1.6-0.5-2.6-0.1-1.3-1-0.6",7.09155722094653,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-VC-MEZZ-VC-VC-BO-VC","95304-954574-951920-952146-951634-95310-95390-95445-95767-95445"
"819","1998-09-30","1999-10-01",1.31980099737166,1.17804669724739,"0.3-2.7-0.8-1.6-0.4-0.5-0.2-51.3-0.2-0.4",12.5726669792493,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-RE-MEZZ-BO-BO-BO","9359-951844-956269-951560-951469-951920-95330-951985-951978-95629"
"820","2003-06-30","2004-06-30",1.00051353899974,1.06265920975653,"0.8-3.2-2.8-2.4-0.2-0.6-0.4-4.5-1.1-7.3",9.91519870846414,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-MEZZ-DD-MEZZ-VC-BO","954154-951951-951951-951270-951842-95733-951243-950940-95393-951982"
"821","2010-06-30","2011-07-01",1.18084293283566,1.25016120131143,"0.3-4.2-1.1-7.7-0.3-1.8-0.2-1.6-1.7-14.8",11.8720442810194,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-Infrastructure-VC-BO-RE-DD-FOF-VC-RE","9515856-9511228-9511768-958292-958079-956997-95089-953453-95616-952061"
"822","2001-06-30","2002-07-01",0.919627555415103,0.917935632975177,"0.8-11.1-0.8-1.8-0.2-0.3-0.1-1.9-0.7-6",11.3473029849421,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-MEZZ-VC-BO-NatRes-MEZZ-MEZZ-VC-VC","9385-951416-951623-95061-9359-951472-952013-951315-951208-951332"
"823","2012-06-30","2013-07-01",1.01388839878442,1.02426850885371,"0.7-6.5-1.9-1.5-0.4-1.1-0.2-0-6.7-2.1",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-Infrastructure-FOF-VC-BO-MEZZ-MEZZ-RE-VC-BO","9515451-9521377-9515552-9510248-9512708-955271-955720-957691-952769-95165"
"824","2004-12-31","2006-01-01",1.18409511661383,1.18698989402759,"0.7-1.6-0.7-3.2-0.5-1.2-0.1-12.2-1.1-2.5",9.03759502069452,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-BO-SEC-FOF-SEC-VC-MEZZ","953076-951841-951140-95352-951627-951035-950985-951006-95687-951315"
"825","1996-09-30","1997-10-01",2.68424669222938,3.03489126899684,"0.3-0.9-1.9-0.9-3.3-90.9-0.2-4.4-0.4-2.5",12.6838541085765,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-VC-BO-VC-VC-VC","951804-954574-951315-951507-951816-9513614-951985-951272-952024-951895"
"826","2004-12-31","2006-01-01",0.930833549097265,1.12559534645538,"0.5-9.2-0.7-11.7-0.2-1.4-0.2-3.8-2.1-0.7",11.7175758672472,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-MEZZ-VC-BO-RE-RE-MEZZ-VC-BO","953372-953332-951140-9420-95428-951930-956109-95732-951852-950926"
"827","2001-09-30","2002-10-01",NA,NA,"0.5-3.9-1.1-1.8-0.3-2.5-NA-3-0-6.5",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-MEZZ-VC-BO-DD-RE-DD-VC-VC","951360-956283-95716-95394-951702-951632-951903-956897-951972-951332"
"828","2011-12-31","2012-12-31",1.00764163894355,1.02719029879336,"1.1-1.8-1-0.7-0.4-0.9-0.2-2.8-0.5-1.5",5.79909265446053,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-FOF-FOF-RE-VC-VC","9517238-9518632-9514751-9511620-956764-952821-957210-951060-952250-951528"
"829","1998-03-31","1999-04-01",0.832287402781607,0.779479441097933,"0-0.7-0.5-1.9-0.1-0.6-0.2-3.7-480.2-0.8",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-DD-VC-BO-DD-MEZZ-VC-VC-FOF","95842-951472-951243-951983-95729-956897-95330-95537-9513614-95413"
"830","2012-06-30","2013-07-01",0.999060510522847,1.05354617285828,"0.6-1.2-0.8-2-0.2-0.8-0.2-1.5-0.7-0.7",6.17027228460214,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-RE-VC-BO-SEC-FOF-NatRes-VC-FOF","9516023-9526171-9536353-959491-9512651-957149-957384-955322-954898-95787"
"831","2005-06-30","2006-07-01",2.04869402207009,1.5966059119363,"1.1-1.1-1.5-1.9-0.7-2.7-0.3-72.7-5.4-6.2",11.5891285053249,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-SEC-VC-BO-DD-Infrastructure-RE-VC-VC","954067-952126-95467-953648-95250-951245-94951-954112-951528-951969"
"832","1999-12-31","2000-12-31",1.11606948559707,1.05761648232981,"0.5-0.7-0.6-0.3-0.2-0.8-0.1-1.8-29.1-0.5",11.5514591289725,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-MEZZ-RE-FOF-MEZZ-BO","951968-952061-951415-95196-95729-951443-951920-951999-95310-95693"
"833","2012-12-31","2014-01-01",1.29144239815211,1.20981274813788,"0.7-1.3-1-1.5-0.1-0.6-0.5-1.8-0.1-1.4",7.75790620835175,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-FOF-VC-BO-FOF-NatRes-RE-VC-VC","9522735-9519772-9509930-958064-955317-9510289-953568-955417-955431-95524"
"834","2004-09-30","2005-10-01",1.07887488266185,1.24104965609819,"0.4-3-1.8-2.5-0.2-1.4-0.1-0-4.3-4.8",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-MEZZ-VC-BO-SEC-RE-DD-VC-BO","95561-953417-95069-952100-95642-951036-956281-951415-951172-951661"
"835","2010-12-31","2012-01-01",1.02797041278781,1.00707028720144,"0.2-5.3-0.3-2.9-0.3-0.7-0.2-6.5-1-1.8",11.175502776813,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-DD-VC-BO-FOF-FOF-MEZZ-VC-VC","9511180-9513429-9510068-959571-955083-956489-957384-951841-951686-951645"
"836","2003-03-31","2004-03-31",0.88482944032471,1.0640985145351,"0.7-29.1-2-2.9-1.1-0.6-0.2-3.4-1.6-1",9.39462381254082,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-MEZZ-VC-BO-DD-MEZZ-RE-VC-BO","951910-95580-951314-951376-952087-95387-952013-951901-951983-95658"
"837","1996-12-31","1998-01-01",1.29507646801987,1.27169476868276,"0.8-4.9-0.6-1.1-0.1-1.7-0.8-6.1-0.7-4.5",9.1439125672658,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-DD-VC-BO-MEZZ-BO-VC-BO-VC","951974-952013-951632-9396-951424-951795-955144-951634-95657-951100"
"838","2003-03-31","2004-03-31",0.924096007068282,1.24638293184227,"0.4-1-3.1-3.8-0.2-0.9-0.1-6.7-1.6-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-FOF-VC-BO-DD-DD-DD-VC-BO","95343-954193-951951-95047-95428-951244-951844-951415-951983-950925"
"839","2003-09-30","2004-09-30",1.19601883977357,1.04438700321403,"0.5-1.6-6.6-2.5-0.2-4.6-0.2-2.1-1.3-0.9",9.82110544393016,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-FOF-VC-BO-MEZZ-DD-Infrastructure-VC-VC","951902-951841-950844-94974-951842-951623-951244-94967-952029-9396"
"840","2005-09-30","2006-10-01",-0.0916558217106582,1.24812494977513,"0.2-4-0.9-2.3-0.2-0.6-0.3-4-2.5-1131.2",16.5918576408093,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-NatRes-SEC-MEZZ-VC-VC","955100-955080-95583-951574-95013-95134-951036-951227-95279-951127"
"841","1995-03-31","1996-03-31",1.15828013136152,1.21880122762585,"0.3-1.9-1.7-1.1-0.5-0.9-0.3-1.5-1.1-0.7",5.33169585375976,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-BO-VC-VC-BO-BO-BO","95821-95330-95330-951972-95767-95537-951634-94998-951434-95657"
"842","2006-03-31","2007-04-01",NA,NA,"NA-NA-1.7-2.1-1.2-0.9-0.5-4.2-1.2-1.8",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-FOF-NatRes-DD-VC-BO","955316-9511529-953353-955078-95651-95784-95134-951844-951485-951055"
"843","2013-03-31","2014-04-01",1.42828187679305,1.16674211327548,"1.1-11.1-1.5-2.3-0.1-0.5-0.6-2.2-0.6-2.8",9.57608981779728,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-DD-RE-RE-VC-BO","9524252-9523151-9519651-9514681-958994-957080-959668-957370-954099-951183"
"844","2013-03-31","2014-04-01",1.03000854017594,1.14866779812301,"0.7-5.3-8.3-1.1-0.3-0.6-0.1-12-0.8-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-FOF-FOF-Infrastructure-VC-VC","9522120-9529767-9524394-9519833-957992-9511425-959784-953564-953367-952794"
"845","2003-06-30","2004-06-30",1.08125015021407,1.21471328980919,"0.7-3.7-1.3-5.7-0.5-1.2-0.4-3.5-1.5-1.3",7.38019001319599,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-MEZZ-VC-BO-RE-MEZZ-SEC-VC-VC","95153-950846-951313-9399-95250-951923-950940-951006-950975-951101"
"846","2003-12-31","2004-12-31",0.603590711974287,0.989304610562104,"0.2-1.2-2.8-8.5-0.3-1.1-0.2-112.5-3.1-2.1",14.4664586243348,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-FOF-RE-RE-VC-BO","95232-951928-950986-952021-95342-950985-956269-951903-95169-95150"
"847","2008-12-31","2010-01-01",0.769576144022052,0.86093493818152,"0.5-5.9-2.1-12.5-0.2-12.6-0.2-5.7-0.7-1.8",14.1732659430162,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-RE-DD-MEZZ-VC-VC","958981-9511997-959073-953246-953724-953459-95089-951624-951649-951485"
"848","2004-09-30","2005-10-01",0.969401099735266,1.08527791429584,"0.3-1.1-18.5-4-0.4-1.2-0.2-3.2-0.7-35.2",13.3922701147851,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-FOF-VC-BO-MEZZ-NatRes-Infrastructure-VC-NatRes","950968-95089-95787-951738-95141-951313-951473-94951-951560-95600"
"849","2001-03-31","2002-04-01",0.810144935204247,0.70999167341874,"0.2-1.6-0.9-0.8-0.4-2-0.2-0.7-1.1-2.5",6.99509728913729,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-RE-VC-BO-DD-NatRes-NatRes-VC-VC","951525-951035-956109-951508-951345-951632-95133-956127-951507-951575"
"850","2009-06-30","2010-07-01",1.13326476577701,1.17867826088393,"0.3-1.7-3.6-2.1-4.5-0.8-0.1-2-3.1-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-RE-SEC-FOF-VC-RE","9512134-957505-9510077-957810-954560-956052-952255-95582-95011-95466"
"851","2005-06-30","2006-07-01",0.721285001599627,1.01043435754839,"0.6-8.2-1.1-2.3-0.3-0.7-0.1-2.1-0.6-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-SEC-VC-BO-NatRes-DD-Infrastructure-VC-VC","955056-953695-952251-951955-803-95134-951416-94967-951350-951972"
"852","2011-06-30","2012-06-30",1.0548146006142,1.12686896489009,"0.3-0.9-1.3-2.1-0.4-0.8-0.2-1.4-3.2-189.2",11.8049348278478,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-RE-NatRes-FOF-VC-BO","9516399-9514029-958680-9510507-9510523-956370-955322-953599-95054-951833"
"853","2005-06-30","2006-07-01",1.18732000906625,1.313146131932,"0.3-1.9-0.9-4.5-0.6-1-0.3-2.1-1.7-5.4",8.12902758038613,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-Infrastructure-VC-BO-NatRes-MEZZ-Infrastructure-VC-BO","953173-953319-952507-95001-951050-95602-951593-94967-95246-95162"
"854","1998-03-31","1999-04-01",NA,NA,"0.4-NA-0.9-1.1-0.2-6.2-0-4.4-1.4-255.9",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-BO-DD-DD-BO-VC-VC","951073-954567-951901-95196-95658-953786-956173-95148-95537-951408"
"855","1999-09-30","2000-09-30",1.23558456780128,1.14759498603041,"0.2-3.9-0.8-2.2-0.2-0.9-0.3-0.7-102-20.6",14.9077254426846,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-NatRes-VC-BO-MEZZ-SEC-NatRes-BO-BO","95756-95134-951472-95061-9358-951315-951003-95600-95657-951985"
"856","1997-03-31","1998-04-01",1.04238406623609,1.47605658620573,"0.4-7.8-1.9-2-0.6-0.3-0.2-52.4-2.5-23.8",15.6745347767066,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-NatRes-BO-VC-BO-VC","95221-951901-951315-951237-951469-95600-95657-951254-951434-951254"
"857","2009-12-31","2011-01-01",1.14447998965899,1.18449080845662,"0.8-1.2-4.1-4-0.3-0.6-0.2-1.9-0.6-75.5",12.0037949496577,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-FOF-FOF-FOF-VC-NatRes","9510522-958009-958896-958207-955079-954928-953067-951295-951599-95602"
"858","2008-03-31","2009-04-01",0.72932916765568,0.752681949175144,"1.1-2.3-1.3-3.1-0.2-50.6-0.2-3.4-3.5-0.9",12.046711995635,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-NatRes-FOF-DD-VC-BO","958010-955495-959668-955792-950968-95599-956283-952022-95502-951030"
"859","1996-12-31","1998-01-01",1.25295824735927,1.30264475911179,"0.7-1.3-0.6-1.1-0.3-4.2-2.8-3.7-0.5-0.2",8.50476967141718,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-RE-VC-BO-BO-VC-MEZZ-VC-VC","95349-951443-951920-9396-951982-955144-951408-951795-95537-957293"
"860","1995-09-30","1996-09-30",0.997586502255592,1.05983118493177,"0.3-3.7-1.2-1.7-0.3-0.7-0.5-3.2-0.6-0.6",7.66385241799452,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-NatRes-VC-BO-BO-BO-BO-BO-BO","95386-951443-95600-95010-955609-95657-95767-951434-951973-951837"
"861","1996-09-30","1997-10-01",1.2335527963221,1.21788942982443,"0.3-0.9-1.2-2.9-3.3-13.4-0.2-3.3-1.5-0.9",9.65972879387197,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-BO-BO-VC-MEZZ-VC","952012-954574-951443-95051-951816-95767-951985-951773-951795-95445"
"862","2012-12-31","2014-01-01",1.25205882522201,1.22931726915477,"0.4-3.1-0.6-1.6-0.2-0.6-0.3-1.6-0.6-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-raus-MEZZ-FOF-VC-MEZZ","9514642-9522224-9511871-9510558-9513559-959064-957051-957210-95565-951313"
"863","2005-03-31","2006-04-01",1.09881231914625,1.0971893665272,"0.7-4.5-1.9-4.4-0.2-1.5-0.2-1.7-1.3-2.7",9.39479598932793,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-MEZZ-VC-BO-RE-FOF-NatRes-VC-BO","958059-953353-800-950880-951827-951930-95784-95602-951375-951803"
"864","2012-12-31","2014-01-01",1.01537745054079,1.13098169023925,"0.3-1.2-1-2.3-0.2-0.7-0.2-10.6-0.5-3.7",10.1570882541901,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-RE-VC-BO-FOF-raus-RE-VC-BO","9518883-9515775-9518868-9513103-956960-958701-955722-953478-953901-95013"
"865","2007-06-30","2008-06-30",0.98848147906982,1.11845691239987,"0.3-2.2-1.3-3.1-0.2-0.7-0.7-19.8-2.8-4.5",11.2283630926183,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-FOF-NatRes-RE-VC-BO","955449-958152-956950-951531-951912-951951-952017-951930-95522-951804"
"866","2012-12-31","2014-01-01",1.26424821497258,1.46795478646529,"0.7-15.1-1-1.6-0.2-0.6-0.1-2.1-0.6-3.1",10.348387026186,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-NatRes-VC-BO-raus-Infrastructure-RE-VC-VC","9522735-9519255-9514480-959393-9510162-9510551-957925-957208-955178-952800"
"867","2010-09-30","2011-10-01",1.28099587040245,1.32281581921199,"0.3-6.8-7.2-2-0.5-0.9-0.1-5.6-0.7-2.2",11.7571153143459,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-FOF-Infrastructure-raus-VC-VC","9514830-9513346-9510873-9512177-957383-957210-954050-95094-951483-951351"
"868","2003-09-30","2004-09-30",1.38563298035361,1.31893407405153,"4.5-38.1-0.9-9.5-0.3-0.3-0.1-1-1.2-1",12.3937962516131,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-DD-VC-BO-DD-NatRes-NatRes-VC-VC","951671-9372-951248-950873-951838-951844-956128-956128-951983-952146"
"869","2000-09-30","2001-10-01",0.756794776396765,0.673288542883354,"0.1-12.5-0.9-1.3-0.3-0.6-0.2-4.1-0.6-38.3",14.0875373516165,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-NatRes-MEZZ-MEZZ-VC-BO","952224-951416-954567-951560-951971-95133-951443-951442-94994-951985"
"870","2013-03-31","2014-04-01",1.12373360650571,1.14943605734676,"0.5-1.2-0.6-4.4-0.3-0.7-0.2-1.3-0.8-6.9",8.45501379012779,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-Infrastructure-RE-VC-BO-DD-Infrastructure-FOF-VC-BO","9529173-9525622-9514464-9517890-9511264-958162-957472-955674-953615-951672"
"871","2011-09-30","2012-09-30",0.919050871682377,0.795964736171943,"1.1-6.8-2.5-0.5-0.3-1.1-0.2-0.8-0.8-1.2",7.15900026040722,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-SEC-VC-BO-FOF-MEZZ-FOF-VC-VC","9518662-9518988-9512847-9513050-958186-958942-954482-953988-955078-951521"
