"","AD","FD","Pri.NAV.scaled","Pri.Com.scaled","w1","sum.w1","w2","sum.w2","AMT","FID"
"9041","2010-12-31","2012-01-01",1.15600815840191,1.11033293945291,"0.3-1.5-1.1-3.8-0.4-0.7-0.2-1.2-0.5-1.2",6.97994304136561,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-raus-VC-BO-FOF-FOF-FOF-VC-FOF","9511807-9510458-9510755-9510248-955410-953567-952504-95785-952503-951951"
"9042","2014-09-30","2015-10-01",1.16641855022373,1.06030800762283,"0.3-3-1.2-1.7-0.2-0.7-0.1-2-0.7-21.6",11.4067482894058,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-FOF-DD-SEC-VC-MEZZ","9522720-9515246-9518473-9514754-9517875-9512099-9510497-955188-956815-951841"
"9043","2001-12-31","2003-01-01",NA,NA,"0.2-0.9-NA-1.1-0.4-1.2-0.4-2.3-3.4-0.7",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-RE-SEC-MEZZ-VC-BO","951525-95042-9371-950899-951662-951901-951003-951315-95501-95693"
"9044","2007-12-31","2008-12-31",NA,NA,"0.6-NA-0.8-1.5-0.6-1-0.5-6.5-22-1.6",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-Infrastructure-VC-BO-FOF-MEZZ-SEC-VC-VC","958179-959225-954050-953794-95344-95582-95554-951007-95761-951485"
"9045","2005-03-31","2006-04-01",1.1563431686536,1.13309273546979,"0.5-6-4.6-5.2-0.3-0.8-0.1-5.3-1.1-1.8",11.7401266927691,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-MEZZ-DD-RE-VC-MEZZ","953101-956489-953236-953023-9385-95716-951416-956900-95197-952013"
"9046","2002-09-30","2003-10-01",NA,NA,"0.4-NA-1.4-46.4-0.3-0.6-0.3-1.8-0-3.8",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-MEZZ-VC-BO-DD-DD-MEZZ-VC-BO","951827-951301-95240-951655-95221-95387-951415-952032-951972-951469"
"9047","1999-03-31","2000-03-31",3.426998082495,5.51819668016476,"1.3-3.2-0.7-0.7-0.4-1.7-0.3-4.2-3.9-1.8",8.17360449273994,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-BO-SEC-MEZZ-MEZZ-BO-BO","954685-951930-951901-951084-951029-951003-95330-951442-951837-95148"
"9048","1998-06-30","1999-07-01",1.64836524889201,2.07095492882092,"0.3-1.3-0.7-0.5-0.2-0.9-0.1-3.8-2.4-2.3",9.57692164139942,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-RE-VC-BO-MEZZ-RE-BO-VC-VC","951073-950940-956269-950975-95658-95330-951920-94998-951272-95537"
"9049","2007-12-31","2008-12-31",0.708147521729006,0.753103121546909,"0.4-1.7-0.9-2.3-0.3-1.9-1-2.5-1.6-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-Infrastructure-VC-BO-MEZZ-SEC-FOF-VC-VC","955350-957432-956739-950921-9430-951830-951005-951950-95011-95169"
"9050","2013-12-31","2015-01-01",1.185221915998,1.01781138829841,"0.3-0.9-1.4-1.1-0.2-0.9-0.1-3.6-1-0.7",7.39610804689607,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-Infrastructure-NatRes-DD-VC-VC","9524660-9528256-9518153-9519833-9513567-957034-957191-957505-952069-95483"
"9051","1998-12-31","2000-01-01",1.55158397798471,1.55703941100883,"11.4-1-0.7-1.2-0.3-1.5-0.2-0-0.7-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-SEC-MEZZ-BO-BO-BO","95562-951415-951901-951238-95230-951003-95330-955144-955609-955144"
"9052","2010-03-31","2011-04-01",0.890842404894858,1.00482754206636,"0.4-16.6-2.6-2.1-0.3-0-0.2-2.5-1.2-44.5",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-FOF-raus-SEC-VC-BO","9514092-958273-9512544-958061-954519-957257-955151-953115-952805-951213"
"9053","1997-09-30","1998-10-01",1.43034804329886,1.41898446301002,"0.5-3-0.8-0.7-0.2-2.2-0.2-0.8-45.3-0.3",11.6193345378426,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-NatRes-VC-BO-MEZZ-VC-BO-VC-VC","952768-951901-95133-950975-951405-951442-95390-951978-9513614-957293"
"9054","2009-09-30","2010-10-01",1.13286357833152,1.16998770049981,"0.2-1.1-0.9-3.7-0.2-0.6-0.2-2-0.5-27",11.5302741033048,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-DD-VC-BO-RE-RE-FOF-VC-BO","9511763-957051-9519434-953322-955056-957010-951060-953067-951686-95135"
"9055","2007-09-30","2008-09-30",1.1192931713881,0.735625613078091,"0.4-10.6-1.7-2.5-0.2-0.7-0.2-1.2-1.2-23.3",11.812710958895,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-FOF-FOF-FOF-VC-BO","957084-959764-955675-952808-95793-9372-95789-95782-951351-9358"
"9056","2008-03-31","2009-04-01",0.778332802033713,0.724835470376233,"0.5-4.6-0.6-1.5-0.3-0.7-0.5-4.9-3.2-59.4",12.2259693860446,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-FOF-DD-MEZZ-VC-RE","956331-9510012-956721-953494-953038-95788-9519433-951830-952770-954567"
"9057","2008-03-31","2009-04-01",NA,NA,"0.6-NA-1.3-1.4-0.2-0.6-0.2-1.7-0.4-8.6",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-BO-FOF-FOF-FOF-VC-VC","9510069-9513883-953478-954095-953372-953936-95580-951951-952398-950887"
"9058","2002-12-31","2004-01-01",1.01582920115363,1.085751389155,"0.2-2.5-3.6-2.1-0.5-0.8-0.3-0.7-0.7-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-FOF-VC-BO-RE-NatRes-NatRes-VC-BO","950859-951314-954124-95197-95823-954567-95133-956127-95090-95624"
"9059","2009-12-31","2011-01-01",1.18946701606593,1.18334123097296,"1.9-2.4-3.8-8.9-0.3-0.7-0.2-2.5-0.8-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-MEZZ-VC-BO-FOF-NatRes-FOF-VC-VC","9513395-959784-955720-954981-953920-953414-954148-95787-952786-951375"
"9060","1998-06-30","1999-07-01",1.5814264213516,1.82601049946751,"0.6-1.3-0.9-0.9-0.2-0.9-0.2-2.7-0.8-3.4",6.74831801602177,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-DD-VC-BO-DD-DD-VC-BO-BO","951976-950940-951415-95196-797-956897-956897-95445-95624-951837"
"9061","2001-06-30","2002-07-01",NA,NA,"0.2-1-1.1-NA-0.3-1.2-0.4-1-0.7-433.3",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-RE-VC-BO-RE-DD-RE-VC-BO","95755-951623-951900-95740-951676-951901-951632-951920-951208-95657"
"9062","2008-03-31","2009-04-01",0.646430222982505,0.635434101319429,"0.2-10.7-0.7-3-0.4-1.3-0.4-1.3-11.3-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-SEC-MEZZ-FOF-VC-DD","958414-9514247-957689-958061-952092-952251-951830-950846-951085-95387"
"9063","2009-03-31","2010-04-01",1.33775966953116,1.2112687449644,"1-5.2-1.4-3.5-0.3-0.7-0.2-20.3-0.9-0.6",10.0347865168743,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-raus-FOF-VC-BO-FOF-RE-DD-VC-BO","9511264-9512576-956828-955190-955824-954928-951585-952030-952803-95190"
"9064","2006-06-30","2007-07-01",1.32478150682964,1.16270199948132,"1-3.3-4.2-1.6-0.3-0.9-0.6-3.9-1.2-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-MEZZ-SEC-MEZZ-VC-BO","957412-952821-953414-9377-951183-95240-951005-95166-951846-951702"
"9065","2013-12-31","2015-01-01",1.20204399021978,1.11527845728036,"0.3-4.2-1.2-3-0.4-0.7-0.1-2.6-1.2-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-FOF-RE-RE-VC-RE","9529328-9539782-9536042-9516818-957635-9515256-958484-9510760-953343-953427"
"9066","2008-12-31","2010-01-01",0.881968995556081,0.943266405983331,"0.1-1.5-2-1.9-0.3-0.8-0.1-15.1-2.7-11.4",13.9143125887004,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-FOF-FOF-NatRes-VC-RE","957108-9509858-9512040-94986-951912-952252-951130-952017-952397-951930"
"9067","2012-06-30","2013-07-01",1.02722985582266,1.03504698317464,"0.4-0.8-1.6-1.6-0.5-0.9-0.1-7.9-0.9-3.5",8.60552057451782,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-FOF-RE-MEZZ-VC-BO","9523705-9519681-9512733-9512140-9510471-9511427-9511251-952974-953895-951672"
"9068","2003-06-30","2004-06-30",1.20753583807416,1.15163463472404,"0.7-4.2-1.4-3.5-0.6-0.6-0.3-3.8-3.1-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-FOF-VC-BO-MEZZ-MEZZ-MEZZ-VC-BO","953724-95752-956283-955084-95692-95733-951593-952013-95169-95102"
"9069","2012-06-30","2013-07-01",1.64717079981036,1.22605876259464,"0.5-0.7-0.9-8.4-0.2-0.9-1.9-1.4-0.5-1.5",7.07515118555942,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-DD-DD-FOF-VC-VC","9514118-9515537-9521277-9516151-9509941-958162-957688-956828-953494-951093"
"9070","2011-06-30","2012-06-30",1.15289922296962,1.08386140961122,"0.4-2.9-0.9-1.9-0.4-0.7-0.3-2.1-0.8-1.5",6.57570035498738,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-Infrastructure-DD-VC-BO-MEZZ-NatRes-RE-VC-VC","9515475-9517933-9530154-958015-953816-958142-957393-957208-955078-95573"
"9071","2001-09-30","2002-10-01",NA,NA,"2.7-3.3-2-0.7-0.3-0.6-NA-4.1-1.2-0",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-BO-RE-SEC-MEZZ-VC-VC","951679-95166-95554-95197-951619-956269-951006-951442-94994-95537"
"9072","1995-06-30","1996-06-30",1.14758786946273,1.18236871111313,"0.2-0.9-1.9-1.7-0.3-0.8-0.1-1.6-0.6-1.2",7.78013282376636,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-MEZZ-VC-MEZZ-VC-BO-BO-VC-BO","95718-956897-95330-951332-951795-951254-94998-94998-9513613-951985"
"9073","2001-12-31","2003-01-01",0.614845270751769,0.771308411882236,"0.7-1.5-0.8-1.6-0.4-0.5-0.5-4.1-22.2-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-MEZZ-VC-BO-RE-DD-MEZZ-VC-MEZZ","950999-951036-951797-951375-951767-954574-951632-951442-951596-951795"
"9074","2000-12-31","2002-01-01",0.813583108083274,0.902198782632519,"0.2-1-0.6-2.6-0.3-0.5-0.2-3.9-5.1-4.7",11.1201124801294,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-BO-RE-MEZZ-MEZZ-VC-BO","95325-954112-955133-951560-95341-954574-951443-95330-951332-94998"
"9075","2006-03-31","2007-04-01",1.24888207838221,1.33200979486854,"0.5-2.8-2.4-5.1-0.4-2-1.3-1.3-3.1-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-FOF-RE-RE-VC-VC","955344-95785-95785-952413-951053-954558-956281-955133-950854-950974"
"9076","2007-12-31","2008-12-31",0.960342865355661,0.913313740292405,"0.1-2.7-0.9-1.8-0.2-0.6-0.2-5.4-1.3-3.5",10.9202116817316,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-FOF-FOF-SEC-VC-BO","957365-956267-957689-953901-951048-9372-951149-951037-951737-951976"
"9077","2010-09-30","2011-10-01",1.12651266449954,1.23348399333075,"0.4-0.9-0.9-0.9-0.4-0.8-0.1-3.1-0.4-1.2",6.90440605518925,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-RE-VC-BO-MEZZ-FOF-DD-VC-BO","9511203-9518298-9510320-9511620-955569-953938-954835-953353-952503-9385"
"9078","2009-06-30","2010-07-01",1.07104650457919,1.09247785413487,"0.6-1-1.8-2.2-0.4-0.8-6.8-15.2-0.5-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-Infrastructure-VC-BO-FOF-DD-MEZZ-VC-VC","9511244-958187-958253-954996-955003-953236-953368-95695-952120-951323"
"9079","1997-03-31","1998-04-01",1.27163862515271,1.177901037267,"1.1-7.8-0.9-1.8-0.3-2.6-0.9-1.4-1.7-1.8",6.56231301165652,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-DD-VC-VC-VC-MEZZ","951659-951901-951443-95007-950954-953786-951100-95537-951578-951795"
"9080","2012-03-31","2013-04-01",1.12919388609708,1.08457750504415,"0.4-13.8-1-3.2-0.3-0.5-0.2-1.8-1.3-2.2",9.84927632089686,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-FOF-raus-SEC-VC-FOF","9510194-9522222-9513842-9510792-9513647-959285-954780-957149-953725-954124"
"9081","2001-06-30","2002-07-01",0.580658371992186,1.02069490878753,"0.8-0.8-20.4-2-0.2-0.5-0.2-3.9-16.8-1.3",12.511711893479,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-NatRes-VC-BO-RE-MEZZ-MEZZ-VC-VC","951413-951992-952017-95246-95103-954574-951443-95330-951596-951635"
"9082","2001-06-30","2002-07-01",NA,NA,"0.2-0.9-1.8-1.5-0.3-0.5-NA-4.1-0.7-131.3",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-RE-RE-MEZZ-VC-BO","951525-956901-951950-95687-950957-954574-951903-951442-951208-955609"
"9083","1999-03-31","2000-03-31",1.12391754632731,1.47559461575105,"1.4-3.5-1.9-1.9-0.2-0.4-0.1-0-4.3-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-NatRes-VC-BO-NatRes-RE-DD-VC-BO","952020-95134-952015-95646-951345-95600-951920-956173-9513613-955144"
"9084","1997-12-31","1999-01-01",1.13207451528605,1.3786495157678,"0.2-1.6-0.8-0.7-0.4-5.4-0.3-4-1.2-1.8",8.62232510951906,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-DD-VC-BO-VC-BO","95151-951901-951443-950975-951469-953786-951773-951985-951773-951985"
"9085","2007-12-31","2008-12-31",0.945288316701803,0.918306543739792,"0.3-1-0.9-3.1-0.2-0.7-0.4-14.8-0.8-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-RE-VC-BO-FOF-DD-RE-VC-BO","956317-953568-957689-952248-951809-951295-951248-956900-951270-951405"
"9086","2010-03-31","2011-04-01",NA,NA,"NA-2.4-1.9-3-0.3-1-0.1-2.6-0.5-2.3",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-NatRes-VC-BO-FOF-FOF-SEC-VC-VC","9514652-9513137-9511214-955543-953898-956327-953236-95366-951955-950888"
"9087","2010-03-31","2011-04-01",1.29312060632324,1.20387881277904,"1.7-0.9-12.9-4.3-0.2-0.5-0.1-182.9-0-4.9",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-FOF-VC-BO-DD-FOF-RE-VC-BO","9511978-9516978-9512091-954051-955669-957772-953454-953459-953513-95771"
"9088","2012-09-30","2013-10-01",1.18821615551216,1.17800623905671,"0.3-3.7-1-1-0.3-0.9-0.2-1.4-0.7-1.3",6.38658830142141,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-DD-RE-FOF-VC-BO","9518883-9518259-9520023-9512177-956085-9509855-956052-956828-952069-951687"
"9089","1997-12-31","1999-01-01",1.11006956641896,0.864142640766236,"0.4-0.9-3.2-2-0.1-0.4-7.1-3.9-11.8-0.5",12.5791431119802,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-MEZZ-VC-BO-MEZZ-VC","95221-956269-952013-951579-95658-951442-951254-951468-951795-951753"
"9090","2010-12-31","2012-01-01",1.0145669543052,1.05095944777257,"0.6-0.8-0.7-2.2-0.3-0.9-0.4-7.2-0.5-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-RE-DD-SEC-VC-VC","9514500-9510594-958484-953852-954999-955318-953482-95467-9389-953513"
"9091","2008-06-30","2009-07-01",NA,NA,"0.3-NA-1.5-1.5-0.3-1-0.1-1.9-0-4.7",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-SEC-FOF-FOF-VC-BO","957635-9510004-957080-954412-954201-95422-950844-954124-950951-951213"
"9092","1998-12-31","2000-01-01",1.21221925929201,1.36161785309706,"1-1-0.9-2.1-0.2-0.7-0.4-0.7-4.1-20.1",8.49808318134822,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-NatRes-VC-BO-DD-MEZZ-BO-VC-MEZZ","95163-951472-951472-951983-951405-956897-951442-951978-951773-95310"
"9093","2007-03-31","2008-03-31",1.52346504210406,1.39944295558404,"0.5-4-1-1.8-0.4-0.7-1.7-1.1-2.2-5.3",7.02229649418368,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-FOF-MEZZ-NatRes-VC-BO","956253-956052-953453-951359-953233-951295-951313-951473-95122-95476"
"9094","2005-06-30","2006-07-01",1.0980792567852,1.32299531609258,"0.4-42.8-1.9-2.6-0.4-1.3-0.3-2.2-2.3-1",10.2741884496287,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-RE-FOF-DD-VC-VC","953898-956267-9412-951111-95814-951059-95579-951247-951644-9396"
"9095","2014-06-30","2015-07-01",1.05437399005531,1.08755681974704,"0.5-1.8-2.3-1.1-0.2-0.7-0.2-1.2-0.4-3.8",8.21831727240887,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-FOF-FOF-RE-VC-BO","9530996-9521831-9536353-9519833-9514129-957789-9514977-9512615-955688-953359"
"9096","2006-06-30","2007-07-01",1.42216320019734,1.2646073822246,"0.3-6.4-2.4-2.7-0.3-1.1-0.2-14.5-0-2.6",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-FOF-VC-BO-FOF-MEZZ-MEZZ-VC-BO","955535-954246-953236-952802-951628-9372-951830-951313-95061-951014"
"9097","1997-03-31","1998-04-01",1.74304020674445,1.53313065959271,"0.2-2.1-1.3-1.6-0.4-1.1-0.1-15-18.2-2.3",12.8403100736693,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-NatRes-VC-BO-MEZZ-VC-VC-VC-VC","95589-951315-951472-951972-950925-951442-951753-9513613-951272-951895"
"9098","2001-09-30","2002-10-01",NA,NA,"0.1-1.2-1.3-1.5-0.5-0.8-NA-5.4-2.7-0",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-NatRes-VC-BO-MEZZ-MEZZ-DD-VC-DD","95634-95752-95134-9398-951098-950940-952032-951632-951507-956173"
"9099","2013-06-30","2014-07-01",1.14889806474381,1.1398538216094,"0.8-0.8-0.8-1.5-0.2-0.6-0.2-1.6-0.6-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-BO-FOF-raus-FOF-VC-VC","9525863-9523062-9535464-9513565-9518656-9510289-957552-953454-955216-951377"
"9100","1999-09-30","2000-09-30",1.60839465242471,1.52004097031014,"0.4-1.3-1.1-1.3-0.2-0.9-0.3-3.3-4.1-6.4",8.91630810557965,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-DD-VC-BO-MEZZ-MEZZ-MEZZ-BO-VC","951081-951844-951844-951508-951260-951315-95330-95330-951837-951578"
"9101","2011-12-31","2012-12-31",1.18362304815342,1.15909890001135,"0.4-2.6-0.9-2.5-0.5-0.7-0.1-0-6.8-0.5",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-DD-VC-BO-raus-NatRes-RE-VC-VC","9518140-9514977-958162-957097-955378-956034-956355-953427-95054-951788"
"9102","2013-06-30","2014-07-01",1.2431343676215,1.34254757418042,"0.8-0.9-1.7-2.5-0.5-1-0.1-3.3-0.5-1.2",6.84054652928869,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-raus-FOF-MEZZ-VC-FOF","9523103-9512950-9513963-9509849-9515525-957552-959777-953938-955791-953067"
"9103","1997-06-30","1998-07-01",1.33887885187715,1.32634861201038,"0.3-1.6-1.7-0.2-0.3-0.7-0.1-4.8-0.5-12",12.4239451865884,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-NatRes-VC-BO-MEZZ-BO-VC-VC-BO","9383-951472-95133-951507-951658-95330-95629-951578-95445-955144"
"9104","1996-09-30","1997-10-01",1.3956936658021,1.15508838934758,"0.2-0.9-1.9-1.3-0-0.4-0.1-1.8-72.7-0.3",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-FOF-VC-BO-VC-BO","951707-954574-951315-95501-950863-95413-95537-951973-9513614-951978"
"9105","2009-06-30","2010-07-01",1.13803137544117,1.1748736690475,"0.9-1.7-1.7-2.7-0.3-0.7-0.5-2.8-7.4-2.9",8.50947387400078,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-raus-DD-SEC-VC-FOF","9513162-957991-9511354-953852-955098-954092-951248-951038-953891-95579"
"9106","2013-03-31","2014-04-01",1.04906602326618,1.06383974717014,"19.9-2-1.1-1.6-0.2-1.5-0.1-1-0.4-1.8",10.070746231653,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-RE-VC-BO-RE-RE-NatRes-VC-BO","9534200-9518142-9515909-9509955-956085-9509864-955318-958120-954217-95002"
"9107","2009-03-31","2010-04-01",0.993809048550561,1.06197225978652,"1.1-2.1-0.9-1.8-0.1-1.3-0.4-6-0.6-33.3",10.8197772844098,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-SEC-SEC-MEZZ-VC-VC","9513927-958831-957689-958567-951019-951361-95467-951624-951599-950889"
"9108","2005-06-30","2006-07-01",1.15439116785633,1.194392372828,"0.5-0.9-0.5-2.8-0.3-1.1-0.2-2.2-4.2-2.1",8.39547442090621,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-RE-VC-BO-FOF-SEC-MEZZ-VC-VC","952961-95583-953514-95524-950990-95784-951035-951829-95034-9355"
"9109","2003-09-30","2004-09-30",1.15360875058975,1.22694725476724,"0.3-3.1-1.7-2.5-1.3-0.7-0.2-5.8-1.1-15.2",10.5852345448026,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-DD-VC-BO-MEZZ-NatRes-MEZZ-VC-VC","95002-950846-952030-95235-951402-951227-952015-951443-951091-951332"
"9110","2013-03-31","2014-04-01",1.03889970678622,1.13447477613148,"1.4-1.9-0.9-2.3-0.3-0.6-0.2-1.2-0.3-3.4",7.85090189465457,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-raus-NatRes-VC-BO-RE-DD-DD-VC-VC","9522264-9515780-9514016-9509898-9512968-958464-9513278-957772-953240-951758"
"9111","2014-09-30","2015-10-01",1.02545659884713,1.03640128860435,"0.5-8.6-0.5-3.9-0.3-0.5-0.1-1.5-0.6-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-Infrastructure-SEC-VC-BO-raus-RE-FOF-VC-Infrastructure","9527155-9541333-9522833-9521516-9518662-9510551-956965-9511997-953335-954440"
"9112","2009-06-30","2010-07-01",1.0157730975184,0.973306306280504,"0.4-2.1-0.9-4.9-0.3-0.5-0.1-2.3-0.9-3.6",9.77173235931286,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-Infrastructure-SEC-VC-BO-RE-FOF-FOF-VC-BO","9513559-9510427-957149-956765-953342-957208-952504-95788-950900-95428"
"9113","2002-03-31","2003-04-01",1.05412439289827,0.927733546247289,"0.8-0.9-0.9-1.7-0-0.7-0.2-2.1-12.8-17.4",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-SEC-VC-BO-MEZZ-MEZZ-MEZZ-VC-BO","95013-95042-951005-94988-954627-95732-952013-952013-951237-951837"
"9114","1996-03-31","1997-04-01",1.17026419148793,1.19489495985809,"0.3-6-0.6-3.3-0.3-2.4-0.6-0.6-0.6-2.7",9.30565055178051,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-SEC-VC-BO-VC-BO-VC-BO-MEZZ","95803-952013-951003-951336-951982-951408-95767-957293-951468-95310"
"9115","2003-03-31","2004-03-31",0.986157277311794,1.05492651167703,"4.9-2.9-2.9-8.1-0.3-1.5-0.3-2.1-5.4-2",11.7454149363994,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-FOF-VC-BO-RE-RE-Infrastructure-VC-SEC","951671-952251-95784-951646-94961-951901-95466-94967-94972-951003"
