"","Date","Fund.ID","NAV","NAV.date","NCF","CD","CC","Age.week","NAV.date.diff","delta.CC","delta.CD","delta.NCF","delta.NAV","delta.NAV.NCF","Return.NAV","Return.EVB","TVPI","RVPI","CD2CC","NAV2Com","Fuel.Level"
"5807",2012-12-31,"9510447",6392360,"2012-12-31",-4182264,2997177,7179441,261,0,1576558,56917,-1519641,6619930,5100289,1.7979,1.64,1.3078,0.8904,0.4175,0.6392,0.9135
"5808",2013-12-31,"9510447",13012290,"2013-12-31",-5701905,3054094,8755999,313,0,344000,4134907,3790907,546710,4337617,1.3333,1.3248,1.8349,1.4861,0.3488,1.3012,1.4677
"5809",2014-12-31,"9510447",13559000,"2014-12-31",-1910998,7189001,9099999,365,0,0,0,0,910000,910000,1.0671,1.0671,2.28,1.49,0.79,1.3559,1.49
"5810",2015-12-31,"9510447",14469000,"2015-06-30",-1910998,7189001,9099999,417,26,NA,NA,NA,NA,NA,NA,NA,2.38,1.59,0.79,1.4469,1.59
"5811",2006-06-30,"956029",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5812",2007-06-30,"956029",1308380,"2007-06-30",-1488757,0,1488757,13,0,922616,0,-922616,2372620,1450004,2.1082,1.6499,0.8788,0.8788,0,0.1308,0.9803
"5813",2008-06-30,"956029",3681000,"2008-06-30",-2411373,0,2411373,65,0,2319295,0,-2319295,2306260,-13035,0.9965,0.9978,1.5265,1.5265,0,0.3681,1.1383
"5814",2009-06-30,"956029",5987260,"2009-06-30",-4730668,0,4730668,117,0,1422880,0,-1422880,2103180,680300,1.1136,1.0918,1.2656,1.2656,0,0.5987,1.1369
"5815",2010-06-30,"956029",8090440,"2010-06-30",-6153548,0,6153548,170,0,1830962,0,-1830962,3980180,2149218,1.2656,1.2166,1.3148,1.3148,0,0.809,1.211
"5816",2011-06-30,"956029",12070620,"2011-06-30",-7984510,0,7984510,222,0,483779,6377734,5893955,-4986250,907705,1.0752,1.0723,1.5118,1.5118,0,1.2071,1.4452
"5817",2012-06-30,"956029",7084370,"2012-06-30",-2090555,6377734,8468289,274,0,674139,1452461,778322,-1679510,-901188,0.8728,0.8838,1.5897,0.8366,0.7531,0.7084,0.8492
"5818",2013-06-30,"956029",5404860,"2013-06-30",-1312233,7830195,9142428,326,0,0,-150787,-150787,569760,418973,1.0775,1.0775,1.4477,0.5912,0.8565,0.5405,0.5928
"5819",2014-06-30,"956029",5974620,"2014-06-30",-1463020,7679408,9142428,378,0,35794,189776,153982,169100,323082,1.0541,1.0538,1.4935,0.6535,0.84,0.5975,0.6549
"5820",2015-06-30,"956029",6143720,"2015-03-31",-1309038,7869184,9178222,430,13,NA,NA,NA,NA,NA,NA,NA,1.5268,0.6694,0.8574,0.6144,0.6694
"5821",2001-12-31,"952066",NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5822",2002-12-31,"952066",977600,"2002-12-31",-1144132,0,1144132,0,0,1145338,0,-1145338,1183660,38322,1.0392,1.0181,0.8544,0.8544,0,0.0978,0.9833
"5823",2003-12-31,"952066",2161260,"2003-12-31",-2289470,0,2289470,52,0,1295774,41637,-1254137,1012490,-241647,0.8882,0.9301,0.944,0.944,0,0.2161,0.9872
"5824",2004-12-31,"952066",3173750,"2004-12-31",-3543607,41637,3585244,104,0,2612383,12855,-2599528,1525420,-1074108,0.6616,0.8144,0.8968,0.8852,0.0116,0.3174,0.9589
"5825",2005-12-31,"952066",4699170,"2005-12-31",-6143135,54492,6197627,157,0,1670483,464533,-1205950,2694450,1488500,1.3168,1.2337,0.767,0.7582,0.0088,0.4699,0.8502
"5826",2006-12-31,"952066",7393620,"2006-12-31",-7349085,519025,7868110,209,0,992740,2199384,1206644,-940940,265704,1.0359,1.0317,1.0057,0.9397,0.066,0.7394,0.9526
"5827",2007-12-31,"952066",6452680,"2007-12-31",-6142441,2718409,8860850,261,0,1139151,1627783,488632,-1180100,-691468,0.8928,0.9089,1.035,0.7282,0.3068,0.6453,0.7592
"5828",2008-12-31,"952066",5272580,"2008-12-31",-5653809,4346192,10000001,313,0,0,1771773,1771773,1405640,3177413,1.6026,1.6026,0.9619,0.5273,0.4346,0.5273,0.5273
"5829",2009-12-31,"952066",6678220,"2009-12-31",-3882036,6117965,10000001,365,0,0,9996,9996,1302100,1312096,1.1965,1.1965,1.2796,0.6678,0.6118,0.6678,0.6678
"5830",2010-12-31,"952066",7980320,"2010-12-31",-3872040,6127961,10000001,417,0,0,440973,440973,-274460,166513,1.0209,1.0209,1.4108,0.798,0.6128,0.798,0.798
"5831",2011-12-31,"952066",7705860,"2011-12-31",-3431067,6568934,10000001,470,0,0,0,0,231340,231340,1.03,1.03,1.4275,0.7706,0.6569,0.7706,0.7706
"5832",2012-12-31,"952066",7937200,"2012-12-31",-3431067,6568934,10000001,522,0,0,0,0,2152260,2152260,1.2712,1.2712,1.4506,0.7937,0.6569,0.7937,0.7937
"5833",2013-12-31,"952066",10089460,"2013-12-31",-3431067,6568934,10000001,574,0,0,7580540,7580540,-8290050,-709510,0.9297,0.9297,1.6658,1.0089,0.6569,1.0089,1.0089
"5834",2014-12-31,"952066",1799410,"2014-12-31",4149473,14149474,10000001,626,0,0,0,0,-416510,-416510,0.7685,0.7685,1.5949,0.1799,1.4149,0.1799,0.1799
"5835",2015-12-31,"952066",1382900,"2015-03-31",4149473,14149474,10000001,678,39,NA,NA,NA,NA,NA,NA,NA,1.5532,0.1383,1.4149,0.1383,0.1383
"5836",2007-06-30,"9513134",NA,NA,NA,NA,NA,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5837",2008-06-30,"9513134",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5838",2009-06-30,"9513134",5260000,"2009-06-30",-5110000,0,5110000,39,0,3180000,420000,-2760000,3550000,790000,1.1502,1.0936,1.0294,1.0294,0,0.526,1.0181
"5839",2010-06-30,"9513134",8810000,"2010-06-30",-7870000,420000,8290000,91,0,0,730000,730000,-170000,560000,1.0636,1.0636,1.1134,1.0627,0.0507,0.881,1.0627
"5840",2011-06-30,"9513134",8640000,"2011-06-30",-7140000,1150000,8290000,143,0,0,2870000,2870000,-3190000,-320000,0.963,0.963,1.1809,1.0422,0.1387,0.864,1.0422
"5841",2012-06-30,"9513134",5450000,"2012-06-30",-4270000,4020000,8290000,196,0,0,1720000,1720000,-1400010,319990,1.0587,1.0587,1.1423,0.6574,0.4849,0.545,0.6574
"5842",2013-06-30,"9513134",4049990,"2013-06-30",-2550000,5740000,8290000,248,0,0,970000,970000,-849990,120010,1.0296,1.0296,1.1809,0.4885,0.6924,0.405,0.4885
"5843",2014-06-30,"9513134",3200000,"2014-06-30",-1580000,6710000,8290000,300,0,0,1030000,1030000,-1040000,-10000,0.9969,0.9969,1.1954,0.386,0.8094,0.32,0.386
"5844",2015-06-30,"9513134",2160000,"2015-03-31",-550000,7740000,8290000,352,13,NA,NA,NA,NA,NA,NA,NA,1.1942,0.2606,0.9337,0.216,0.2606
"5845",2012-12-31,"9529057",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5846",2013-12-31,"9529057",230000,"2013-09-30",-1000000,0,1000000,13,13,600000,0,-600000,826000,226000,1.9826,1.2723,0.23,0.23,0,0.023,0.615
"5847",2014-12-31,"9529057",1056000,"2014-12-31",-1600000,0,1600000,65,0,400000,0,-400000,24000,-376000,0.6439,0.7418,0.66,0.66,0,0.1056,0.728
"5848",2015-12-31,"9529057",1080000,"2015-03-31",-2000000,0,2000000,117,39,NA,NA,NA,NA,NA,NA,NA,0.54,0.54,0,0.108,0.54
"5849",2003-06-30,"953350",NA,NA,NA,NA,NA,-77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5850",2004-06-30,"953350",NA,NA,NA,NA,NA,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5851",2005-06-30,"953350",3035480,"2004-12-31",-5500000,0,5500000,27,26,3000000,3677131,677131,4621630,5298761,2.7456,1.8779,0.5519,0.5519,0,0.3035,0.7675
"5852",2006-06-30,"953350",7657110,"2006-06-30",-4822869,3677131,8500000,79,0,1500000,171926,-1328074,1279230,-48844,0.9936,0.9947,1.3334,0.9008,0.4326,0.7657,0.9205
"5853",2007-06-30,"953350",8936340,"2007-06-30",-6150943,3849057,10000000,131,0,0,-2115,-2115,-1524200,-1526315,0.8292,0.8292,1.2785,0.8936,0.3849,0.8936,0.8997
"5854",2008-06-30,"953350",7412140,"2008-06-30",-6153058,3846942,10000000,184,0,0,2115,2115,-4277310,-4275195,0.4232,0.4232,1.1259,0.7412,0.3847,0.7412,0.7559
"5855",2009-06-30,"953350",3134830,"2009-06-30",-6150943,3849057,10000000,236,0,602115,0,-602115,-453340,-1055455,0.6633,0.7176,0.6984,0.3135,0.3849,0.3135,0.3525
"5856",2010-06-30,"953350",2681490,"2010-03-31",-6753058,3849057,10602115,288,13,0,0,0,-709720,-709720,0.7353,0.7353,0.616,0.2529,0.363,0.2529,0.2529
"5857",2011-06-30,"953350",1971770,"2011-06-30",-6753058,3849057,10602115,340,0,0,0,0,39380,39380,1.02,1.02,0.549,0.186,0.363,0.186,0.186
"5858",2012-06-30,"953350",2011150,"2012-06-30",-6753058,3849057,10602115,392,0,0,300991,300991,-72820,228171,1.1135,1.1135,0.5527,0.1897,0.363,0.1897,0.1897
"5859",2013-06-30,"953350",1938330,"2013-06-30",-6452067,4150048,10602115,444,0,0,754717,754717,-605240,149477,1.0771,1.0771,0.5743,0.1828,0.3914,0.1828,0.1828
"5860",2014-06-30,"953350",1333090,"2014-06-30",-5697350,4904765,10602115,497,0,0,330189,330189,-318470,11719,1.0088,1.0088,0.5884,0.1257,0.4626,0.1257,0.1257
"5861",2015-06-30,"953350",1014620,"2014-09-30",-5367161,5234954,10602115,549,39,NA,NA,NA,NA,NA,NA,NA,0.5895,0.0957,0.4938,0.0957,0.0957
"5862",2004-06-30,"9511870",NA,NA,NA,NA,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5863",2005-06-30,"9511870",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5864",2006-06-30,"9511870",2310840,"2006-06-30",-2544310,0,2544310,26,0,3889304,0,-3889304,4257670,368366,1.1594,1.0594,0.9082,0.9082,0,0.2311,0.9767
"5865",2007-06-30,"9511870",6568510,"2007-06-30",-6433614,0,6433614,78,0,2546077,0,-2546077,2586240,40163,1.0061,1.0044,1.021,1.021,0,0.6569,1.0135
"5866",2008-06-30,"9511870",9154750,"2008-06-30",-8979691,0,8979691,130,0,994764,0,-994764,-1062680,-2057444,0.7753,0.7973,1.0195,1.0195,0,0.9155,1.0175
"5867",2009-06-30,"9511870",8092070,"2009-06-30",-9974455,0,9974455,182,0,0,0,0,-3104860,-3104860,0.6163,0.6163,0.8113,0.8113,0,0.8092,0.8118
"5868",2010-06-30,"9511870",4987210,"2010-06-30",-9974455,0,9974455,235,0,0,0,0,3045230,3045230,1.6106,1.6106,0.5,0.5,0,0.4987,0.5013
"5869",2011-06-30,"9511870",8032440,"2011-06-30",-9974455,0,9974455,287,0,0,299777,299777,2840200,3139977,1.3909,1.3909,0.8053,0.8053,0,0.8032,0.8058
"5870",2012-06-30,"9511870",10872640,"2012-06-30",-9674678,299777,9974455,339,0,25545,298577,273032,80660,353692,1.0325,1.0325,1.1201,1.09,0.0301,1.0873,1.0898
"5871",2013-06-30,"9511870",10953300,"2013-06-30",-9401646,598354,10000000,391,0,0,6988780,6988780,-6441210,547570,1.05,1.05,1.1552,1.0953,0.0598,1.0953,1.0953
"5872",2014-06-30,"9511870",4512090,"2014-06-30",-2412866,7587134,10000000,443,0,0,3141361,3141361,-3446350,-304989,0.9324,0.9324,1.2099,0.4512,0.7587,0.4512,0.4512
"5873",2015-06-30,"9511870",1065740,"2015-03-31",728495,10728495,10000000,495,13,NA,NA,NA,NA,NA,NA,NA,1.1794,0.1066,1.0728,0.1066,0.1066
"5874",2011-06-30,"9533902",NA,NA,NA,NA,NA,-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5875",2012-06-30,"9533902",1742200,"2012-06-30",-1742204,0,1742204,6,0,1232806,163398,-1069408,1500310,430902,1.2473,1.1448,1,1,0,0.1742,1
"5876",2013-06-30,"9533902",3242510,"2013-06-30",-2811612,163398,2975010,59,0,2203446,207036,-1996410,2760950,764540,1.2358,1.1404,1.1448,1.0899,0.0549,0.3243,1.0367
"5877",2014-06-30,"9533902",6003460,"2014-06-30",-4808022,370434,5178456,111,0,2114358,0,-2114358,2288300,173942,1.029,1.0214,1.2308,1.1593,0.0715,0.6003,1.1131
"5878",2015-06-30,"9533902",8291760,"2015-03-31",-6922380,370434,7292814,163,13,NA,NA,NA,NA,NA,NA,NA,1.1878,1.137,0.0508,0.8292,1.137
"5879",2004-06-30,"955495",NA,NA,NA,NA,NA,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5880",2005-06-30,"955495",NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5881",2006-06-30,"955495",418750,"2006-06-30",-450000,0,450000,32,0,1525000,56250,-1468750,1475000,6250,1.0149,1.0032,0.9306,0.9306,0,0.0419,0.9968
"5882",2007-06-30,"955495",1893750,"2007-06-30",-1918750,56250,1975000,85,0,1725000,162500,-1562500,1712500,150000,1.0792,1.0415,0.9873,0.9589,0.0285,0.1894,0.9916
"5883",2008-06-30,"955495",3606250,"2008-06-30",-3481250,218750,3700000,137,0,1700000,200000,-1500000,1206250,-293750,0.9185,0.9446,1.0338,0.9747,0.0591,0.3606,0.9903
"5884",2009-06-30,"955495",4812500,"2009-06-30",-4981250,418750,5400000,189,0,1600000,406250,-1193750,1774990,581240,1.1208,1.0906,0.9688,0.8912,0.0775,0.4812,0.939
"5885",2010-06-30,"955495",6587490,"2010-06-30",-6175000,825000,7000000,241,0,1200000,456250,-743750,2337510,1593760,1.2419,1.2047,1.0589,0.9411,0.1179,0.6587,0.9572
"5886",2011-06-30,"955495",8925000,"2011-06-30",-6918750,1281250,8200000,293,0,600000,893750,293750,-256260,37490,1.0042,1.0039,1.2447,1.0884,0.1562,0.8925,1.0752
"5887",2012-06-30,"955495",8668740,"2012-06-30",-6625000,2175000,8800000,346,0,500000,1243750,743750,-481240,262510,1.0303,1.0286,1.2322,0.9851,0.2472,0.8669,0.9864
"5888",2013-06-30,"955495",8187500,"2013-06-30",-5881250,3418750,9300000,398,0,300000,1268750,968750,574990,1543740,1.1885,1.1819,1.248,0.8804,0.3676,0.8188,0.8846
"5889",2014-06-30,"955495",8762490,"2014-06-30",-4912500,4687500,9600000,450,0,37500,1450000,1412500,-818750,593750,1.0678,1.0675,1.401,0.9128,0.4883,0.8762,0.9131
"5890",2015-06-30,"955495",7943740,"2015-03-31",-3500000,6137500,9637500,502,13,NA,NA,NA,NA,NA,NA,NA,1.4611,0.8243,0.6368,0.7944,0.8243
"5891",1999-06-30,"95656",NA,NA,NA,NA,NA,-48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5892",2000-06-30,"95656",NA,NA,-1000000,0,1000000,4,NA,1208047,20529,-1187518,NA,NA,NA,NA,NA,NA,0,NA,NA
"5893",2001-06-30,"95656",2546760,"2001-06-30",-2187518,20529,2208047,56,0,1268320,-20529,-1288849,-1071910,-2360759,0.073,0.3812,1.1627,1.1534,0.0093,0.2547,1.0355
"5894",2002-06-30,"95656",1474850,"2002-06-30",-3476367,0,3476367,108,0,1223633,25026,-1198607,105930,-1092677,0.2591,0.5951,0.4243,0.4243,0,0.1475,0.7904
"5895",2003-06-30,"95656",1580780,"2003-06-30",-4674974,25026,4700000,161,0,1300000,969795,-330205,858860,528655,1.3344,1.1835,0.3417,0.3363,0.0053,0.1581,0.6734
"5896",2004-06-30,"95656",2439640,"2004-06-30",-5005179,994821,6000000,213,0,2000000,414577,-1585423,1265540,-319883,0.8689,0.9279,0.5724,0.4066,0.1658,0.244,0.6272
"5897",2005-06-30,"95656",3705180,"2005-06-30",-6590602,1409398,8000000,265,0,1200000,217637,-982363,1329150,346787,1.0936,1.0707,0.6393,0.4631,0.1762,0.3705,0.5503
"5898",2006-06-30,"95656",5034330,"2006-06-30",-7572965,1627035,9200000,317,0,0,10502,10502,783640,794142,1.1577,1.1577,0.7241,0.5472,0.1769,0.5034,0.5638
"5899",2007-06-30,"95656",5817970,"2007-06-30",-7562463,1637537,9200000,369,0,250000,2172768,1922768,-748430,1174338,1.2018,1.1935,0.8104,0.6324,0.178,0.5818,0.6459
"5900",2008-06-30,"95656",5069540,"2008-06-30",-5639695,3810305,9450000,422,0,100000,256184,156184,-512550,-356366,0.9297,0.9311,0.9397,0.5365,0.4032,0.507,0.5413
"5901",2009-06-30,"95656",4556990,"2009-06-30",-5483511,4066489,9550000,474,0,0,0,0,1021590,1021590,1.2242,1.2242,0.903,0.4772,0.4258,0.4557,0.4772
"5902",2010-06-30,"95656",5578580,"2010-06-30",-5483511,4066489,9550000,526,0,0,3866097,3866097,-1810320,2055777,1.3685,1.3685,1.01,0.5841,0.4258,0.5579,0.5841
"5903",2011-06-30,"95656",3768260,"2011-06-30",-1617414,7932586,9550000,578,0,0,2828058,2828058,-1530630,1297428,1.3443,1.3443,1.2252,0.3946,0.8306,0.3768,0.3946
"5904",2012-06-30,"95656",2237630,"2012-06-30",1210644,10760644,9550000,630,0,0,546812,546812,-1186860,-640048,0.714,0.714,1.3611,0.2343,1.1268,0.2238,0.2343
"5905",2013-06-30,"95656",1050770,"2013-06-30",1757456,11307456,9550000,682,0,0,423764,423764,-273400,150364,1.1431,1.1431,1.2941,0.11,1.184,0.1051,0.11
"5906",2014-06-30,"95656",777370,"2014-06-30",2181220,11731220,9550000,735,0,0,1103025,1103025,-757320,345705,1.4447,1.4447,1.3098,0.0814,1.2284,0.0777,0.0814
"5907",2015-06-30,"95656",20050,"2015-06-30",3284245,12834245,9550000,787,0,NA,NA,NA,NA,NA,NA,NA,1.346,0.0021,1.3439,0.002,0.0021
"5908",2011-12-31,"9529509",NA,NA,NA,NA,NA,-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5909",2012-12-31,"9529509",328560,"2012-12-31",-297892,74,297966,7,0,700034,14597,-685437,660450,-24987,0.9239,0.9757,1.1029,1.1027,2e-04,0.0329,1.0061
"5910",2013-12-31,"9529509",989010,"2013-12-31",-983329,14671,998000,59,0,3469000,230568,-3238432,3624060,385628,1.3899,1.0865,1.0057,0.991,0.0147,0.0989,0.9982
"5911",2014-12-31,"9529509",4613070,"2014-12-31",-4221761,245239,4467000,111,0,526000,1135826,609826,-230220,379606,1.0823,1.0739,1.0876,1.0327,0.0549,0.4613,1.0293
"5912",2015-12-31,"9529509",4382850,"2015-06-30",-3611935,1381065,4993000,163,26,NA,NA,NA,NA,NA,NA,NA,1.1544,0.8778,0.2766,0.4383,0.8778
"5913",2003-06-30,"953514",NA,NA,NA,NA,NA,-79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5914",2004-06-30,"953514",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5915",2005-06-30,"953514",13809650,"2004-12-31",-9145336,711497,9856833,26,26,431670,4164859,3733189,-5388830,-1655641,0.8801,0.8837,1.4732,1.401,0.0722,1.381,1.3465
"5916",2006-06-30,"953514",8420820,"2006-06-30",-5412147,4876356,10288503,78,0,457918,2273206,1815288,5244900,7060188,1.8384,1.7952,1.2924,0.8185,0.474,0.8185,0.8363
"5917",2007-06-30,"953514",13665720,"2007-06-30",-3596859,7149562,10746421,130,0,502169,2074282,1572113,-2919300,-1347187,0.9014,0.9049,1.937,1.2717,0.6653,1.2717,1.2559
"5918",2008-06-30,"953514",10746420,"2007-12-31",-2024746,9223844,11248590,182,26,35152,126993,91841,-6134500,-6042659,0.4377,0.4395,1.7754,0.9554,0.82,0.9554,0.956
"5919",2009-06-30,"953514",4611920,"2008-12-31",-1932905,9350837,11283742,235,26,85368,108263,22895,-2190300,-2167405,0.53,0.5386,1.2374,0.4087,0.8287,0.4087,0.4152
"5920",2010-06-30,"953514",2421620,"2010-06-30",-1910010,9459100,11369110,287,0,90390,224178,133788,-966270,-832482,0.6562,0.6686,1.045,0.213,0.832,0.213,0.2157
"5921",2011-06-30,"953514",1455350,"2011-06-30",-1776222,9683278,11459500,339,0,0,435461,435461,-699030,-263569,0.8189,0.8189,0.972,0.127,0.845,0.127,0.1231
"5922",2012-06-30,"953514",756320,"2012-06-30",-1340761,10118739,11459500,391,0,0,0,0,-11460,-11460,0.9848,0.9848,0.949,0.066,0.883,0.066,0.0618
"5923",2013-06-30,"953514",744860,"2013-03-31",-1340761,10118739,11459500,443,13,-51501,-496092,-444591,-127690,-572281,0.2317,0.1746,0.948,0.065,0.883,0.065,0.0608
"5924",2014-06-30,"953514",617170,"2014-03-31",-1785352,9622647,11407999,495,13,0,0,0,179100,179100,1.2902,1.2902,0.8976,0.0541,0.8435,0.0541,0.0541
"5925",2015-06-30,"953514",796270,"2015-03-31",-1785352,9622647,11407999,548,13,NA,NA,NA,NA,NA,NA,NA,0.9133,0.0698,0.8435,0.0698,0.0698
"5926",1996-12-31,"95026",NA,NA,NA,NA,NA,-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5927",1997-12-31,"95026",1500000,"1997-12-31",-1500000,0,1500000,3,0,5000000,0,-5000000,-681960,-5681960,-2.788,0.1259,1,1,0,0.15,1
"5928",1998-12-31,"95026",818040,"1998-12-31",-6500000,0,6500000,55,0,1500000,5187000,3687000,1876160,5563160,7.8006,3.3999,0.1259,0.1259,0,0.0818,0.4318
"5929",1999-12-31,"95026",2694200,"1999-12-31",-2813000,5187000,8000000,107,0,2000000,8506100,6506100,16121300,22627400,9.3986,5.8203,0.9852,0.3368,0.6484,0.2694,0.4694
"5930",2000-12-31,"95026",18815500,"2000-12-31",3693100,13693100,10000000,160,0,0,2620627,2620627,-15275110,-12654483,0.3274,0.3274,3.2509,1.8816,1.3693,1.8816,1.8816
"5931",2001-12-31,"95026",3540390,"2001-12-31",6313727,16313727,10000000,212,0,0,0,0,-1294780,-1294780,0.6343,0.6343,1.9854,0.354,1.6314,0.354,0.354
"5932",2002-12-31,"95026",2245610,"2002-12-31",6313727,16313727,10000000,264,0,0,0,0,-13290,-13290,0.9941,0.9941,1.8559,0.2246,1.6314,0.2246,0.2246
"5933",2003-12-31,"95026",2232320,"2003-12-31",6313727,16313727,10000000,316,0,0,1381816,1381816,-613110,768706,1.3444,1.3444,1.8546,0.2232,1.6314,0.2232,0.2232
"5934",2004-12-31,"95026",1619210,"2004-12-31",7695543,17695543,10000000,368,0,0,1648100,1648100,-819710,828390,1.5116,1.5116,1.9315,0.1619,1.7696,0.1619,0.1619
"5935",2005-12-31,"95026",799500,"2005-12-31",9343643,19343643,10000000,421,0,0,0,0,-25280,-25280,0.9684,0.9684,2.0143,0.0799,1.9344,0.0799,0.0799
"5936",2006-12-31,"95026",774220,"2006-12-31",9343643,19343643,10000000,473,0,0,478651,478651,-176490,302161,1.3903,1.3903,2.0118,0.0774,1.9344,0.0774,0.0774
"5937",2007-12-31,"95026",597730,"2007-06-30",9822294,19822294,10000000,525,26,0,0,0,-171220,-171220,0.7135,0.7135,2.042,0.0598,1.9822,0.0598,0.0598
"5938",2008-12-31,"95026",426510,"2008-03-31",9822294,19822294,10000000,577,39,0,536846,536846,-78940,457906,2.0736,2.0736,2.0249,0.0427,1.9822,0.0427,0.0427
"5939",2009-12-31,"95026",347570,"2009-03-31",10359140,20359140,10000000,629,39,0,1,1,-140820,-140819,0.5948,0.5948,2.0707,0.0348,2.0359,0.0348,0.0348
"5940",2010-12-31,"95026",206750,"2010-03-31",10359141,20359141,10000000,681,39,0,261616,261616,64450,326066,2.5771,2.5771,2.0566,0.0207,2.0359,0.0207,0.0207
"5941",2011-12-31,"95026",271200,"2011-03-31",10620757,20620757,10000000,734,39,0,0,0,-271200,-271200,0,0,2.0892,0.0271,2.0621,0.0271,0.0271
"5942",2012-12-31,"95026",0,"2012-03-31",10620757,20620757,10000000,786,39,0,0,0,0,0,NA,NA,2.0621,0,2.0621,0,0
"5943",2013-12-31,"95026",0,"2012-03-31",10620757,20620757,10000000,838,91,0,0,0,0,0,NA,NA,2.0621,0,2.0621,0,0
"5944",2014-12-31,"95026",0,"2012-03-31",10620757,20620757,10000000,890,144,NA,NA,NA,NA,NA,NA,NA,2.0621,0,2.0621,0,0
"5945",1999-06-30,"95400",NA,NA,NA,NA,NA,-48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5946",2000-06-30,"95400",1602790,"2000-05-31",-1602798,0,1602798,4,4,589013,73749,-515264,328630,-186634,0.8836,0.9148,1,1,0,0.1603,1
"5947",2001-06-30,"95400",1931420,"2001-05-31",-2118062,73749,2191811,56,4,1937283,0,-1937283,1790150,-147133,0.9238,0.962,0.9148,0.8812,0.0336,0.1931,0.9763
"5948",2002-06-30,"95400",3721570,"2002-05-31",-4055345,73749,4129094,109,4,202618,2598059,2395441,-666730,1728711,1.4645,1.4405,0.9192,0.9013,0.0179,0.3722,0.9629
"5949",2003-06-30,"95400",3054840,"2003-05-31",-1659904,2671808,4331712,161,4,3250974,30907,-3220067,3142020,-78047,0.9745,0.9876,1.322,0.7052,0.6168,0.3055,0.8837
"5950",2004-06-30,"95400",6196860,"2004-05-31",-4879971,2702715,7582686,213,4,240722,2843509,2602787,-1301660,1301127,1.21,1.2021,1.1737,0.8172,0.3564,0.6197,0.8738
"5951",2005-06-30,"95400",4895200,"2005-05-31",-2277184,5546224,7823408,265,4,2082543,3698692,1616149,-40370,1575779,1.3219,1.2258,1.3346,0.6257,0.7089,0.4895,0.7333
"5952",2006-06-30,"95400",4854830,"2006-02-28",-661035,9244916,9905951,317,17,128498,1302861,1174363,609910,1784273,1.3675,1.358,1.4234,0.4901,0.9333,0.4855,0.5399
"5953",2007-06-30,"95400",5464740,"2007-05-31",513328,10547777,10034449,369,4,342161,424918,82757,808030,890787,1.163,1.1534,1.5958,0.5446,1.0512,0.5446,0.5837
"5954",2008-06-30,"95400",6272770,"2008-05-31",596085,10972695,10376610,422,4,-83827,5423079,5506906,-1186690,4320216,1.6887,1.6981,1.662,0.6045,1.0574,0.6045,0.6262
"5955",2009-06-30,"95400",5086080,"2009-05-31",6102991,16395774,10292783,474,4,636204,753583,117379,671760,789139,1.1552,1.1379,2.0871,0.4941,1.5929,0.4941,0.5257
"5956",2010-06-30,"95400",5757840,"2010-05-31",6220370,17149357,10928987,526,4,45634,2455594,2409960,-2177410,232550,1.0404,1.0401,2.096,0.5268,1.5692,0.5268,0.529
"5957",2011-06-30,"95400",3580430,"2011-05-31",8630330,19604951,10974621,578,4,1754,3017498,3015744,-2975200,40544,1.0113,1.0113,2.1126,0.3262,1.7864,0.3262,0.3265
"5958",2012-06-30,"95400",605230,"2012-05-31",11646074,22622449,10976375,630,4,877,316019,315142,-561190,-246048,0.5935,0.5941,2.1162,0.0551,2.061,0.0551,0.0553
"5959",2013-06-30,"95400",44040,"2013-05-31",11961216,22938468,10977252,683,4,0,8133,8133,-580,7553,1.1715,1.1715,2.0936,0.004,2.0896,0.004,0.0041
